match_id, home_attack, home_deffense, away_attack, away_deffense
2609, 1.2132354, 0.6553739, 0.5825546, 1.1503268
2610, 0.78571427, 0.48780492, 0.87804884, 0.9642857
2611, 1.0, 0.87804884, 1.2682927, 1.0
2612, 0.78571427, 1.4634147, 0.70243907, 1.0928571
2613, 0.64285713, 0.6829269, 1.6682928, 0.5785714
2614, 0.64285713, 0.6585366, 0.87804884, 1.0
2615, 0.88392854, 1.097561, 1.1414634, 1.3499999
2616, 0.85714287, 0.97560984, 1.0731708, 0.85714287
2617, 0.5751634, 1.6505711, 0.67964697, 0.86274517
2618, 1.4558824, 0.4369159, 1.2233645, 0.71176475
2619, 1.0844748, 0.68100363, 0.5837174, 1.1567732
2620, 0.71575344, 0.61290324, 0.8755761, 0.97602737
2621, 1.0410959, 0.78801847, 1.2647209, 1.0121766
2622, 0.7808219, 1.4009217, 0.70046085, 1.1061645
2623, 0.8458904, 0.61290324, 1.6635945, 0.5856164
2624, 0.65068495, 0.68100363, 0.8755761, 1.0121766
2625, 0.86757994, 1.2647209, 1.1382488, 1.3664383
2626, 0.7808219, 1.0506914, 1.0701485, 0.86757994
2627, 0.6513158, 1.6869954, 0.69058293, 0.8684211
2628, 1.375, 0.3946188, 1.2430493, 0.71644735
2629, 1.7589577, 0.52863437, 1.3705336, 0.8686211
2630, 1.5853745, 1.0787439, 1.6047431, 0.6485623
2631, 0.90798724, 1.3239131, 0.5295653, 1.2322683
2632, 1.3619808, 1.0591305, 0.9628459, 0.94336337
2633, 1.194354, 1.6152717, 1.1013216, 1.0314876
2634, 0.97284347, 1.0591305, 0.706087, 1.6214057
2635, 0.7206248, 1.1768117, 0.8826087, 0.7075225
2636, 1.2971246, 1.2356522, 0.7943478, 1.102556
2637, 0.7782748, 0.7943478, 1.1233201, 1.4740052
2638, 0.7166124, 1.2334802, 0.70484585, 0.65146583
2639, 1.0882006, 0.71147543, 0.6467958, 1.2220434
2640, 0.8146956, 0.56594634, 0.8893443, 0.87288815
2641, 0.98927325, 0.7276453, 1.2450819, 1.0241888
2642, 0.8212399, 1.3059962, 0.6529981, 1.2905198
2643, 0.8212399, 0.57137334, 1.5508705, 0.5279399
2644, 0.5761062, 0.8893443, 0.9782787, 0.960177
2645, 0.83883786, 1.3468086, 1.0611218, 1.4078399
2646, 0.8212399, 0.9794972, 1.0774469, 0.9033639
2647, 0.58659995, 1.6324953, 0.7182979, 0.83883786
2648, 1.4195719, 0.62851065, 1.1427467, 0.70391995
2649, 1.6986485, 0.56708205, 1.2475805, 0.77317786
2650, 1.4174927, 0.9802419, 1.7079972, 0.590622
2651, 0.8786112, 1.0531524, 0.72910553, 1.522926
2652, 0.77317786, 1.1584677, 0.9653898, 0.7517007
2653, 1.464352, 1.1341641, 0.8101173, 1.0543334
2654, 0.8786112, 1.2151759, 0.72910553, 1.3472037
2655, 0.8722702, 0.81321025, 1.0436198, 1.4392458
2656, 0.8200371, 1.1341641, 0.72910553, 0.6443149
2657, 1.2777778, 1.0617898, 0.89843756, 0.9583333
2658, 1.1275511, 1.5594758, 1.1653225, 1.090379
2659, 1.8214285, 0.51509434, 1.3646655, 0.8181818
2660, 1.461039, 0.8830189, 1.6924529, 0.58928573
2661, 0.8035714, 0.58867925, 0.9566038, 0.85714287
2662, 0.5800634, 0.8717949, 0.8717949, 1.1601268
2663, 1.1697944, 1.2350427, 0.8717949, 0.95710456
2664, 0.935065, 1.3646655, 0.9566038, 1.3928572
2665, 1.0847186, 1.6564102, 1.1400394, 1.0798103
2666, 1.0634495, 0.7264957, 0.7991453, 1.116622
2667, 0.90393203, 0.7264957, 1.017094, 1.4356568
2668, 0.8507596, 1.017094, 0.65384614, 0.6380697
2669, 0.9096491, 0.65591395, 1.1660693, 0.9096491
2670, 0.7259259, 1.3525425, 0.8542373, 1.1965812
2671, 0.8561404, 0.9474313, 0.80727875, 1.4817814
2672, 0.81722486, 1.1925709, 0.9418253, 0.7902834
2673, 1.3912281, 1.09319, 0.72879326, 1.0166667
2674, 0.9631579, 0.72879326, 1.4127377, 0.5927125
2675, 0.80263156, 1.3118279, 0.65591395, 1.2842104
2676, 0.8561404, 0.87455195, 0.87455195, 0.9631579
2677, 0.5927125, 1.5472842, 0.72879326, 0.9631579
2678, 1.3575759, 0.54360557, 1.4456325, 0.67008555
2679, 1.7849952, 0.5262885, 1.2828282, 0.83621407
2680, 1.4111111, 0.8552188, 1.7762238, 0.72364676
2681, 1.0613486, 0.65786064, 0.78943276, 1.0131054
2682, 0.820133, 0.78943276, 0.98679096, 0.9166192
2683, 0.820133, 0.7236467, 1.118363, 1.4955367
2684, 0.8227825, 0.92862546, 0.7296343, 0.6775856
2685, 0.6271605, 0.9264871, 0.8552188, 1.0452675
2686, 1.1142751, 1.1233292, 0.8590164, 0.9689349
2687, 0.94074076, 1.3540965, 0.8552188, 1.3990504
2688, 1.0262626, 1.7104377, 1.2217412, 1.2095239
2689, 0.91315454, 0.6914894, 1.1884973, 0.93390805
2690, 0.67741936, 1.3333334, 0.99047625, 1.2580645
2691, 0.87725043, 1.0007468, 0.8053629, 1.4029044
2692, 1.0031521, 1.3009708, 0.8673139, 0.8145897
2693, 1.462084, 1.2676126, 0.7434119, 0.8598446
2694, 1.016129, 0.6666667, 1.3619047, 0.62903225
2695, 0.8285143, 1.2676126, 0.61950994, 1.2218845
2696, 0.9176326, 0.9342393, 0.7435782, 0.8969341
2697, 0.7240797, 1.6107258, 0.733881, 0.9259865
2698, 1.2037036, 0.51861703, 1.4744993, 0.6226054
2699, 1.3459669, 0.7442902, 1.8034724, 0.7247515
2700, 1.029959, 0.6803136, 0.804007, 1.0747398
2701, 0.7627146, 1.3025079, 0.99238694, 1.2562358
2702, 1.3908325, 1.2404836, 0.7442902, 0.8524457
2703, 0.9870424, 0.682266, 1.364532, 0.6281179
2704, 0.9403973, 1.1750871, 0.618467, 1.2090822
2705, 0.7627146, 0.8683385, 0.7442902, 0.67298347
2706, 0.5832524, 0.9303627, 0.8683385, 1.0468632
2707, 1.1216391, 1.054411, 0.8683385, 0.9421769
2708, 1.0544662, 1.5903614, 1.1485944, 1.2877269
2709, 1.4634147, 0.0, 1.7391305, 0.9756098
2710, 0.52000004, 0.8965517, 0.0, 1.5600001
2711, 1.0400001, 1.7931035, 0.0, 0.52000004
2712, 0.0, 0.0, 1.7391305, 0.4878049
2713, 1.5600001, 0.0, 0.0, 3.1200001
2714, 0.9756098, 0.86956525, 0.86956525, 0.4878049
2715, 0.4878049, 0.0, 0.86956525, 0.9756098
2716, 0.0, 0.0, 2.6896553, 0.52000004
2717, 0.0, 0.0, 1.7391305, 1.4634147
2718, 2.9268293, 0.0, 5.2173915, 0.0
2719, 1.7403162, 0.55102044, 1.3714286, 0.8746204
2720, 0.8028933, 0.86297375, 0.86297375, 0.87426156
2721, 0.91306525, 0.6593407, 1.2571429, 0.9995662
2722, 0.98171675, 0.9795919, 0.85714287, 1.4160521
2723, 0.98171675, 1.1632653, 0.9142858, 0.7913232
2724, 0.75859934, 0.6734694, 1.1428572, 1.5826464
2725, 0.98171675, 1.4081633, 0.9714286, 1.2911062
2726, 0.8924698, 0.9183673, 0.6857143, 0.9579176
2727, 0.6663775, 1.7142857, 0.6734694, 0.8924698
2728, 1.2489451, 0.5974434, 1.4382895, 0.62447256
2729, 1.2521008, 0.6910145, 1.789234, 0.7602041
2730, 0.8347339, 1.2092754, 0.92135274, 1.1686275
2731, 1.0016807, 1.151691, 0.92135274, 0.7929972
2732, 1.3355743, 1.26686, 0.6910145, 0.95994395
2733, 0.95950913, 0.6321127, 1.2642254, 0.6674847
2734, 0.83435583, 0.91943663, 0.74704224, 0.7092024
2735, 0.58431375, 1.0365218, 0.86376816, 1.0285114
2736, 1.0016807, 1.4396136, 0.97893727, 1.2938375
2737, 1.0016807, 0.86376816, 0.6910145, 0.95994395
2738, 0.7043067, 1.6735508, 0.678675, 0.89435774
2739, 1.6525822, 0.52056336, 1.5183098, 0.89084506
2740, 1.0752772, 0.6910082, 0.86376023, 1.0080724
2741, 0.743662, 0.92544603, 0.81338024, 1.0070423
2742, 0.8410462, 0.6197183, 1.1929578, 0.92957747
2743, 0.9076621, 0.98076916, 0.9194711, 1.3924361
2744, 0.9915493, 1.2724882, 0.6507042, 1.2007042
2745, 0.7849765, 0.7519249, 1.084507, 1.471831
2746, 1.1568075, 1.0989671, 0.81338024, 0.92957747
2747, 1.0166994, 1.668956, 1.1199095, 1.3105283
2748, 1.2394366, 0.55774647, 1.4098592, 0.6197183
2749, 0.9898833, 1.7329701, 1.1213336, 1.3101397
2750, 1.162428, 0.646, 1.8375112, 0.74395394
2751, 0.85068095, 1.3538829, 0.86648506, 1.1986867
2752, 1.0053502, 1.191417, 1.0289509, 0.734679
2753, 1.3965517, 1.2386968, 0.6462766, 0.93103445
2754, 1.0829562, 0.6150771, 1.1618123, 0.71595436
2755, 0.88180584, 0.8688946, 0.71556026, 0.72168255
2756, 0.618677, 1.0289509, 0.86648506, 0.9898833
2757, 1.0053502, 1.4080381, 1.0831063, 1.2760214
2758, 0.96088046, 0.8663239, 0.7644034, 0.9767067
2759, 1.6257102, 0.48404607, 1.4173375, 0.83790106
2760, 1.1225142, 0.64539474, 0.8605264, 0.98362297
2761, 0.77414775, 1.021875, 0.75928795, 1.0200535
2762, 0.9676847, 0.80674344, 1.1832237, 0.9289773
2763, 0.89026994, 0.91430926, 0.96176475, 1.3479278
2764, 0.9289773, 1.3445724, 0.64539474, 1.199929
2765, 0.76642334, 0.757732, 1.0187993, 1.4426793
2766, 1.1887592, 1.0279393, 0.811531, 0.9203297
2767, 0.9676847, 1.7748356, 1.1136224, 1.3114974
2768, 1.2386364, 0.537829, 1.4679567, 0.6193182
2769, 1.1234244, 0.6679077, 1.8495907, 0.83350843
2770, 1.2321429, 0.6165302, 0.87341774, 0.9784664
2771, 0.86387765, 1.0765159, 0.76894, 1.0078573
2772, 1.078125, 0.6004747, 1.1816828, 0.6885504
2773, 0.7198981, 0.76894, 1.0252533, 1.4397962
2774, 0.65231097, 0.97617275, 0.82204026, 1.1596639
2775, 0.9718623, 1.4866172, 1.1277786, 1.2598217
2776, 0.9358675, 1.7429305, 1.1277786, 1.2958165
2777, 0.6479083, 1.5891426, 0.8202026, 0.9358675
2778, 1.2598217, 0.51262665, 1.4866172, 0.6119133
2779, 1.5616368, 0.46520096, 1.3668867, 0.8231884
2780, 0.97759104, 0.8790932, 1.1893613, 0.941384
2781, 0.8327628, 1.3962069, 0.8302547, 1.2310406
2782, 0.86896986, 0.9308046, 0.9767703, 1.3336273
2783, 1.0137981, 1.13765, 0.9767703, 0.718107
2784, 1.3034549, 1.1893613, 0.6349006, 0.957476
2785, 0.90792835, 1.3439139, 0.634626, 1.2004831
2786, 0.9391585, 0.82786536, 0.83073986, 0.68229467
2787, 1.1948335, 1.0342274, 0.7325777, 0.957476
2788, 1.0168798, 0.8270239, 0.7322607, 0.92608696
2789, 1.0912498, 0.6274198, 1.7857333, 0.8866404
2790, 1.2617576, 0.57915676, 1.0617874, 0.9889452
2791, 0.81911266, 1.1650486, 0.8252427, 0.9897611
2792, 1.0609349, 0.5734266, 1.1468532, 0.7186978
2793, 0.7167235, 0.7281553, 1.0194174, 1.3993173
2794, 0.6479296, 0.9652613, 0.82047206, 1.1594529
2795, 0.9897611, 1.4563106, 1.1165048, 1.2969283
2796, 0.88737196, 1.6504854, 1.1165048, 1.2627987
2797, 0.6479296, 1.544418, 0.82047206, 0.92074203
2798, 1.2617576, 0.5308937, 1.4478918, 0.6479296
2799, 1.5365448, 0.4791505, 1.3164029, 0.80870783
2800, 0.9560724, 0.86247087, 1.1348301, 0.8734044
2801, 0.8194906, 1.3416214, 0.86247087, 1.2615842
2802, 0.85363597, 0.9103859, 0.99865043, 1.2939326
2803, 1.0243632, 1.1020461, 0.9078641, 0.7116629
2804, 1.2975268, 1.1499611, 0.6808981, 0.9704494
2805, 0.9560724, 1.2937063, 0.72629124, 1.1645392
2806, 0.9560724, 1.0062159, 0.86247087, 0.6469663
2807, 1.1609449, 1.054131, 0.8170777, 1.035146
2808, 1.0585086, 0.81455576, 0.6808981, 0.9704494
2809, 3.2727273, 0.0, 1.451613, 0.54545456
2810, 0.54545456, 2.903226, 0.0, 1.6363636
2811, 0.54545456, 0.96774197, 0.0, 0.54545456
2812, 3.2727273, 0.0, 0.48387098, 1.0909091
2813, 1.6363636, 0.0, 0.0, 0.27272728
2814, 1.0909091, 1.9354839, 0.96774197, 0.54545456
2815, 1.117647, 0.8636364, 1.7272727, 1.117647
2816, 0.54545456, 0.0, 0.0, 1.9090909
2817, 0.5735294, 1.7727271, 0.44318178, 1.1470588
2818, 0.0, 4.83871, 0.96774197, 0.0
2819, 1.7624999, 0.0, 2.2596154, 1.46875
2820, 0.85714287, 0.8888889, 0.44444445, 0.5714286
2821, 0.0, 0.44444445, 1.3333334, 0.5714286
2822, 1.1428572, 0.0, 0.44444445, 2.2857144
2823, 1.1428572, 1.7777778, 0.0, 0.5714286
2824, 0.5714286, 0.8888889, 0.8888889, 0.85714287
2825, 0.5714286, 0.44444445, 0.0, 2.0
2826, 0.85714287, 1.3333334, 0.44444445, 1.1428572
2827, 0.19583334, 3.3141026, 0.90384614, 0.0
2828, 2.35, 0.0, 4.067308, 0.29375
2829, 2.8735633, 0.44642857, 1.1904762, 0.57471263
2830, 0.57471263, 0.44642857, 0.5952381, 1.1494253
2831, 0.57471263, 2.6785715, 0.29761904, 1.3409961
2832, 1.8191489, 0.90476197, 0.6031746, 0.80851066
2833, 1.1494253, 0.44642857, 0.5952381, 0.1915709
2834, 0.90957445, 0.90476197, 0.90476197, 1.2127659
2835, 1.1494253, 1.3392857, 0.89285713, 0.57471263
2836, 0.57471263, 0.44642857, 1.4880952, 1.3409961
2837, 0.60638297, 0.90476197, 1.5079365, 1.2127659
2838, 1.1494253, 1.7857143, 1.3392857, 1.4367816
2839, 0.85079366, 0.9054054, 0.6036036, 1.2761905
2840, 0.81632656, 0.86956525, 0.86956525, 0.81632656
2841, 0.6122449, 0.5797102, 0.86956525, 0.6122449
2842, 0.6122449, 1.7391305, 0.2898551, 1.4285713
2843, 1.0634921, 0.3018018, 0.6036036, 0.21269841
2844, 0.40816328, 0.2898551, 1.4492754, 1.4285713
2845, 1.0204082, 0.5797102, 0.86956525, 1.8367347
2846, 0.81632656, 1.1594204, 0.86956525, 1.0204082
2847, 0.15306123, 2.826087, 0.43478262, 0.0
2848, 2.552381, 0.0, 2.716216, 0.42539683
2849, 1.909091, 0.6060606, 1.590909, 1.1136364
2850, 2.5454545, 1.2121212, 0.9090909, 0.79545456
2851, 1.060606, 0.3030303, 0.9090909, 1.75
2852, 0.8555556, 1.4922479, 0.4476744, 0.32083336
2853, 1.4848485, 1.2121212, 0.6818182, 0.9545455
2854, 0.8484849, 1.2121212, 0.6818182, 1.2727273
2855, 0.63709676, 0.8876405, 0.8876405, 0.796371
2856, 0.8484849, 0.9090909, 0.9090909, 0.6363636
2857, 0.8484849, 1.2121212, 1.3636364, 1.1136364
2858, 0.96250004, 1.7906976, 1.4325581, 1.4116668
2859, 0.8115671, 1.156915, 0.462766, 1.2985075
2860, 0.64516133, 0.6741573, 0.6741573, 0.64516133
2861, 0.8064516, 0.6741573, 1.1235956, 0.64516133
2862, 0.64516133, 1.5730338, 0.4494382, 1.2903227
2863, 1.136194, 0.462766, 1.156915, 0.4869403
2864, 0.32258067, 0.6741573, 1.3483146, 1.451613
2865, 0.96774197, 0.6741573, 1.1235956, 1.7741936
2866, 0.8115671, 0.925532, 0.925532, 1.136194
2867, 0.3870968, 2.3370786, 0.8988764, 0.43010756
2868, 2.2580645, 0.0, 2.022472, 0.32258067
2869, 0.0, 0.0, 0.0, 0.0
2870, 0.0, 0.0, 0.0, 0.0
2871, 0.0, 0.0, 0.0, 0.0
2872, 0.0, 0.0, 0.0, 0.0
2873, 0.0, 0.0, 0.0, 0.0
2874, 0.0, 0.0, 0.0, 0.0
2875, 0.0, 0.0, 0.0, 0.0
2876, 1.304918, 0.6829687, 1.3830115, 0.7829508
2877, 0.0, 0.0, 0.0, 0.0
2878, 0.0, 0.0, 0.0, 0.0
2879, 1.8541667, 0.7946428, 1.2714286, 0.74166673
2880, 0.7725695, 1.1919643, 0.99330354, 0.9270834
2881, 2.0086806, 0.1986607, 3.1785712, 0.74166673
2882, 0.9270834, 0.7946428, 0.7946428, 0.9888889
2883, 0.6086956, 0.18846154, 0.45230773, 1.2173913
2884, 1.0815972, 0.99330354, 0.7946428, 0.6180556
2885, 0.7725695, 0.0, 0.6357143, 1.7305555
2886, 1.4324894, 1.503876, 1.2031008, 0.8594937
2887, 0.4635417, 0.59598213, 0.95357144, 0.9888889
2888, 0.7725695, 1.1919643, 0.15892857, 1.1125
2889, 1.1, 0.5954887, 1.637594, 2.0777779
2890, 0.85555553, 0.5954887, 0.8932331, 1.1
2891, 0.73333335, 1.7864662, 1.0421052, 1.3444445
2892, 0.49017343, 2.5742857, 1.3628571, 1.2254336
2893, 1.2254336, 0.9085714, 0.4542857, 0.7352602
2894, 0.9777778, 0.7443609, 0.8932331, 0.6111111
2895, 2.0777779, 1.3398496, 1.4887218, 0.36666667
2896, 0.9777778, 0.5954887, 1.0421052, 0.36666667
2897, 0.36666667, 0.8932331, 0.7443609, 1.3444445
2898, 0.6127168, 1.3628571, 0.60571426, 0.98034686
2899, 1.8000001, 1.3499999, 1.125, 0.6
2900, 0.5989011, 1.0597222, 0.90833336, 0.95824176
2901, 1.9164835, 0.30277777, 2.9016201, 0.7985348
2902, 1.0780219, 1.0597222, 0.8831018, 1.0979854
2903, 0.5989011, 0.60555553, 0.3784722, 1.4972527
2904, 1.0780219, 1.0597222, 0.630787, 0.5989011
2905, 0.95824176, 0.15138888, 0.5046296, 1.3974358
2906, 1.505102, 1.306962, 1.3691983, 0.80272114
2907, 0.35934067, 0.7569444, 0.7569444, 1.0979854
2908, 0.5989011, 1.2111111, 0.2523148, 1.1978022
2909, 1.2020202, 0.5021097, 1.6318566, 1.8030303
2910, 0.9015151, 2.1339662, 1.2552742, 1.2020202
2911, 1.6026937, 1.3808017, 1.1297468, 0.6010101
2912, 0.8063492, 0.62623274, 1.0019724, 0.6047619
2913, 1.8030303, 1.1297468, 1.3808017, 0.30050504
2914, 1.0016835, 1.1297468, 0.8786919, 1.1018518
2915, 0.70117843, 0.8786919, 0.37658226, 1.5025252
2916, 0.9015151, 0.8786919, 0.6276371, 0.6010101
2917, 0.8063492, 0.2504931, 0.5009862, 1.411111
2918, 0.50084174, 0.7531645, 0.7531645, 1.1018518
2919, 1.0189574, 0.7588235, 0.6504201, 0.9607312
2920, 0.61137444, 1.6441177, 1.1924369, 1.4847665
2921, 0.7083333, 0.99633706, 0.99633706, 0.8095238
2922, 1.119469, 1.125, 0.42857143, 0.6106195
2923, 1.9360191, 0.37941176, 2.6016805, 0.7860528
2924, 1.0189574, 0.6323529, 0.9756302, 0.61137444
2925, 0.5094787, 1.1382352, 0.9756302, 1.310088
2926, 1.4672986, 1.0623529, 1.517647, 0.7860528
2927, 0.81516594, 1.3911765, 0.43361345, 1.1354096
2928, 0.8095238, 1.2454213, 0.53375196, 1.127551
2929, 1.1371932, 0.5395963, 1.8346274, 1.5745752
2930, 0.7872876, 2.0504658, 1.0791926, 1.312146
2931, 1.6396501, 1.2050333, 1.3145819, 0.51778424
2932, 0.7872876, 0.64751554, 0.8633541, 0.61233485
2933, 1.6620516, 1.0791926, 1.2950311, 0.2624292
2934, 1.0497168, 1.0791926, 0.8633541, 1.3996226
2935, 0.8654416, 0.8735976, 0.4367988, 1.2981623
2936, 0.8654416, 0.98279727, 0.6551982, 0.6923533
2937, 0.6998113, 0.21583852, 0.64751554, 1.5745752
2938, 0.5248584, 0.9712733, 0.7554348, 1.0497168
2939, 0.8752118, 0.77500004, 0.77500004, 0.9189723
2940, 0.86176986, 1.6458026, 1.1520618, 1.4326924
2941, 0.6032389, 0.9874816, 0.8777615, 0.77559286
2942, 1.0341238, 0.9874816, 0.38402063, 0.67864376
2943, 2.1005082, 0.44285718, 2.421875, 0.8423913
2944, 0.86176986, 0.8777615, 1.0560567, 0.82945347
2945, 0.52512705, 1.1071429, 0.87187505, 1.2252965
2946, 1.5316205, 0.90416664, 1.453125, 0.8423913
2947, 0.68941593, 1.6458026, 0.5760309, 1.055668
2948, 0.86176986, 1.2069219, 0.5760309, 1.2818826
2949, 0.46802327, 1.1610577, 0.8707933, 1.248062
2950, 1.4382023, 0.760181, 1.4253393, 0.8651685
2951, 0.7020349, 1.548077, 0.58052886, 1.0920542
2952, 0.8573529, 1.2665441, 0.58455884, 1.325
2953, 0.7800388, 0.8707933, 0.7740385, 0.93604654
2954, 0.8573529, 1.65625, 1.1691177, 1.4808823
2955, 0.624031, 0.96754813, 0.8846154, 0.80232555
2956, 1.0920542, 0.8707933, 0.38701925, 0.7020349
2957, 1.950097, 0.38701925, 2.4188702, 0.85804266
2958, 0.7800388, 0.7740385, 1.0643029, 0.85804266
2959, 1.115942, 0.4845815, 1.6368086, 1.4170693
2960, 0.7882463, 1.9983108, 1.015015, 1.261194
2961, 1.6553171, 1.1418918, 1.1841842, 0.56053066
2962, 0.7882463, 0.5709459, 0.8458459, 0.49046433
2963, 1.8129663, 1.0467342, 1.6071072, 0.210199
2964, 1.2753623, 1.1629956, 0.947626, 1.3462157
2965, 0.9458955, 0.8564189, 0.5075075, 1.3312603
2966, 0.9458955, 0.9515766, 0.7612612, 0.77072966
2967, 0.79710144, 0.19383259, 0.51688695, 1.3462157
2968, 0.55177236, 1.0467342, 1.015015, 1.050995
2969, 1.0676156, 0.51724136, 1.637931, 1.4234877
2970, 0.71174383, 1.9827585, 1.0344827, 1.2811388
2971, 1.5658363, 1.1206896, 1.2068965, 0.569395
2972, 0.78697044, 0.6026936, 0.8609909, 0.50079936
2973, 1.9928826, 0.9482758, 1.637931, 0.21352313
2974, 1.13879, 1.2068965, 0.9482758, 1.3523132
2975, 0.85409254, 0.77586204, 0.51724136, 1.3523132
2976, 0.93141764, 0.9405578, 0.7695473, 0.7881226
2977, 0.78291816, 0.25862068, 0.51724136, 1.3523132
2978, 0.5015326, 0.9405578, 1.0260631, 1.0747126
2979, 0.0, 0.0, 0.0, 0.0
2980, 0.0, 0.0, 0.0, 0.0
2981, 0.0, 0.0, 3.7499998, 0.0
2982, 0.0, 0.0, 0.0, 0.0
2983, 0.0, 0.0, 0.0, 0.0
2984, 0.0, 0.0, 1.8, 1.0
2985, 0.0, 0.0, 0.93749994, 1.1538461
2986, 0.0, 0.0, 0.9, 1.125
2987, 0.0, 0.0, 0.0, 4.5
2988, 0.0, 0.0, 1.8749999, 1.1538461
2989, 0.7938144, 0.9467213, 0.85204923, 0.8443299
2990, 0.86597943, 1.635246, 1.2393444, 1.428866
2991, 0.65448505, 0.85170776, 0.85170776, 0.72720563
2992, 1.0103093, 1.2049181, 0.46475413, 0.714433
2993, 2.0390391, 0.3407993, 1.916996, 0.7864865
2994, 0.87264675, 0.9368785, 1.0731517, 0.916279
2995, 0.5773196, 1.2909836, 0.7745902, 1.1690722
2996, 1.3927366, 0.7667984, 1.3802371, 0.7864865
2997, 0.6554054, 1.3631972, 0.6134387, 1.3763514
2998, 0.9381443, 1.2909836, 0.6196722, 1.2340206
2999, 0.7166124, 1.003861, 0.8494209, 0.8469055
3000, 0.8469055, 1.6216216, 1.2355213, 1.4332248
3001, 1.4983714, 1.2355213, 1.2355213, 0.5863192
3002, 0.9120521, 0.61776066, 0.7722008, 0.65146583
3003, 1.9543974, 1.0810812, 1.4671814, 0.3908795
3004, 0.9794953, 0.8625, 1.0977272, 0.9141956
3005, 0.7835963, 0.31363636, 0.6272727, 1.240694
3006, 1.3029317, 0.61776066, 1.3899614, 0.781759
3007, 0.45602605, 0.926641, 0.926641, 1.0423453
3008, 0.6510903, 1.5714287, 0.62857145, 1.3672897
3009, 1.0319527, 0.4722022, 1.5740073, 1.4658419
3010, 0.7196261, 1.8876405, 1.0010214, 1.3084111
3011, 0.65420556, 0.94382024, 0.78651685, 0.773152
3012, 1.046729, 1.1797752, 0.5005107, 0.83262527
3013, 1.9994082, 0.31480145, 1.8601903, 0.7036041
3014, 1.1121495, 1.1797752, 1.072523, 1.248938
3015, 0.588785, 1.3370787, 0.71501535, 1.1299915
3016, 0.9158878, 0.8651686, 0.57201225, 1.1894647
3017, 0.9158878, 0.8651686, 0.9295199, 0.773152
3018, 0.9158878, 1.3370787, 0.6435138, 1.1894647
3019, 0.8205262, 1.7879847, 1.0012714, 1.2893983
3020, 1.9298246, 0.9964413, 1.4946619, 0.40935674
3021, 0.93774426, 0.7867133, 0.929752, 0.7619171
3022, 0.87719303, 0.4270463, 0.56939507, 1.2280701
3023, 1.2280701, 0.6405694, 1.4234877, 0.87719303
3024, 0.9356726, 1.4234877, 0.6405694, 1.1695907
3025, 0.70330817, 1.0012714, 1.0012714, 0.8791352
3026, 0.93774426, 1.5734266, 1.2158296, 1.3480072
3027, 0.6432749, 0.92526686, 0.78291816, 0.7602339
3028, 1.2307893, 1.2158296, 0.5006357, 0.8205262
3029, 1.0012804, 0.5748204, 1.4490263, 1.3497652
3030, 1.3975431, 1.156803, 1.1266779, 0.5337838
3031, 0.8111515, 0.57555693, 0.9232892, 0.69044447
3032, 2.0025609, 0.43111527, 1.7124857, 0.70187795
3033, 0.93169534, 0.79530203, 1.192953, 1.0141892
3034, 1.0012804, 1.0777881, 0.9879725, 1.2957747
3035, 0.7067862, 1.2933458, 0.790378, 1.1338028
3036, 0.88348275, 0.93408304, 0.52691865, 1.1877935
3037, 0.4711908, 1.0059355, 0.9879725, 0.97183096
3038, 0.5889885, 1.5089034, 0.6586483, 1.4577465
3039, 0.7362171, 1.0564431, 0.99041533, 0.8939779
3040, 0.85333335, 1.589404, 1.192053, 1.6
3041, 0.74666667, 1.655629, 0.9271523, 1.28
3042, 0.64, 0.86092716, 0.794702, 0.74666667
3043, 1.1733334, 1.192053, 0.46357614, 0.90666664
3044, 1.8666667, 0.9271523, 1.589404, 0.5333333
3045, 1.0133333, 0.7284768, 0.9271523, 0.6933334
3046, 0.85333335, 0.46357614, 0.66225165, 1.1733334
3047, 1.28, 0.66225165, 1.3245033, 0.8
3048, 0.841391, 1.5186368, 0.7263046, 1.1043257
3049, 1.2610837, 0.5962733, 1.4677496, 1.2610837
3050, 1.427665, 1.2408569, 1.0248373, 0.58570874
3051, 0.7316433, 0.6293706, 0.87662333, 0.72467536
3052, 1.9564297, 0.39184952, 1.6276827, 0.6345178
3053, 0.9517767, 0.78369904, 1.0851218, 1.1714175
3054, 0.998358, 0.99378884, 1.1008123, 1.2610837
3055, 0.68739426, 1.3061651, 0.84398365, 1.1714175
3056, 0.7881773, 0.9275362, 0.55040616, 1.1640773
3057, 0.47588834, 1.0449321, 1.2056909, 0.9273721
3058, 0.5816413, 1.4367816, 0.7234145, 1.3666538
3059, 0.91434413, 1.5889571, 1.1000472, 1.5880713
3060, 1.1664535, 1.1709917, 0.49304914, 0.82623786
3061, 0.72987115, 0.52965236, 0.91670597, 0.72185063
3062, 1.9249351, 0.3666824, 1.6500708, 0.62560385
3063, 0.9720446, 0.862836, 1.1093606, 1.1664535
3064, 0.62560385, 1.2833884, 0.8555923, 1.154961
3065, 0.81809735, 0.8555923, 0.5500236, 1.154961
3066, 1.4094646, 0.61631143, 1.355885, 0.9720446
3067, 0.62560385, 0.97781974, 1.2222747, 0.91434413
3068, 0.52935714, 1.3445021, 0.7333648, 1.3474545
3069, 1.4158763, 0.6918552, 1.5184873, 1.2240704
3070, 0.6768512, 1.0469322, 0.91496605, 0.80807745
3071, 0.72519773, 1.6627748, 0.8005952, 1.3019025
