id,AVG_HOME_AGE,AVG_AWAY_AGE
14855,23.182,26.273
14856,22.545,24.273
14857,26.455,24.727
14858,24.091,23.455
14859,21.727,24.273
14860,26.273,23.182
14861,25.364,24.0
14862,25.091,26.636
14863,24.273,22.182
14864,24.364,21.182
14865,24.545,23.636
14866,23.364,23.909
14867,23.455,25.364
14868,22.727,26.727
14869,24.0,23.273
14870,21.818,23.364
14871,26.636,23.636
14872,23.091,24.545
14873,22.909,23.909
14874,22.909,24.182
14875,24.364,24.364
14876,25.091,23.0
14877,23.909,26.273
14878,25.182,24.545
14879,23.273,23.091
14880,23.364,25.455
14881,23.636,22.818
14882,23.818,23.909
14883,24.091,23.909
14884,23.727,21.182
14885,24.909,23.364
14886,23.818,22.727
14887,25.0,25.182
14888,23.455,24.273
14889,23.727,22.818
14890,23.091,22.545
14891,28.909,23.636
14892,21.182,23.636
14893,23.091,23.909
14894,23.545,24.818
14895,24.455,26.364
14896,23.273,23.727
14897,25.273,22.909
14898,25.818,23.0
14899,22.909,23.091
14900,23.636,23.727
14901,24.636,24.636
14902,23.727,24.455
14903,24.364,23.545
14904,23.545,23.636
14905,24.909,24.091
14906,27.182,22.727
14907,19.909,24.091
14908,23.364,23.545
14909,24.818,22.091
14910,24.0,24.091
14911,26.727,24.909
14912,24.091,26.0
14913,24.364,25.0
14914,26.909,25.273
14915,23.091,24.545
14916,23.273,23.545
14917,23.455,23.182
14918,23.818,22.636
14919,23.364,23.091
14920,23.545,24.636
14921,22.455,23.636
14922,24.545,23.182
14923,23.909,24.455
14924,24.091,26.636
14925,25.364,24.0
14926,24.545,23.636
14927,23.545,23.455
14928,23.727,22.909
14929,26.909,22.636
14930,25.0,24.091
14931,24.364,22.455
14932,23.727,24.545
14933,24.455,22.455
14934,24.636,26.909
14935,23.909,22.818
14936,24.727,26.636
14937,23.455,23.636
14938,23.909,25.636
14939,23.455,24.727
14940,23.727,25.182
14941,24.727,24.727
14942,25.273,23.909
14943,23.182,23.545
14944,23.636,22.818
14945,24.0,23.091
14946,,23.455
14947,25.909,23.818
14948,23.273,24.091
14949,24.273,24.273
14950,23.909,24.455
14951,22.545,23.727
14952,27.455,24.636
14953,23.182,23.0
14954,23.364,25.455
14955,22.818,24.727
14956,26.818,22.818
14957,24.364,24.0
14958,23.364,23.909
14959,24.455,26.545
14960,24.636,23.273
14961,,24.091
14962,23.909,24.455
14963,22.909,24.455
14964,23.909,22.818
14965,23.909,27.182
14966,24.818,23.909
14967,24.727,25.0
14968,24.273,28.0
14969,25.364,24.636
14970,24.364,24.273
14971,23.455,24.0
14972,24.0,23.455
14973,23.455,23.455
14974,24.727,22.909
14975,24.273,24.545
14976,23.545,25.091
14977,26.364,24.545
14978,22.909,24.818
14979,25.455,24.364
14980,22.909,23.545
14981,24.0,23.091
14982,24.455,23.818
14983,26.273,25.0
14984,23.545,26.182
14985,24.364,23.727
14986,23.545,25.455
14987,27.273,24.455
14988,24.636,23.364
14989,24.545,23.636
14990,27.182,25.727
14991,25.364,24.0
14992,22.818,24.818
14993,24.273,
14994,23.455,27.545
14995,23.455,24.545
14996,23.545,25.091
14997,27.727,23.818
14998,25.273,27.273
14999,23.818,23.909
15000,23.364,23.091
15001,25.818,23.636
15002,23.636,24.0
15003,24.455,24.091
15004,20.818,23.545
15005,24.364,23.818
15006,27.455,23.364
15007,24.273,24.545
15008,22.727,24.818
15009,27.091,23.636
15010,22.091,24.727
15011,27.273,25.818
15012,23.636,24.455
15013,26.909,23.545
15014,23.364,23.818
15015,23.545,23.818
15016,24.455,24.909
15017,22.455,23.545
15018,23.091,24.182
15019,25.0,26.091
15020,25.364,22.818
15021,23.455,22.909
15022,28.0,23.545
15023,27.0,24.636
15024,24.636,26.455
15025,23.909,25.909
15026,24.545,24.091
15027,24.545,24.818
15028,23.182,22.909
15029,23.273,27.0
15030,24.182,26.455
15031,24.545,23.182
15032,25.0,23.455
15033,23.545,23.818
15034,23.818,24.636
15035,21.636,25.0
15036,26.455,23.727
15037,25.909,25.727
15038,25.636,22.909
15039,23.455,24.818
15040,24.727,24.273
15041,24.545,23.818
15042,23.545,25.455
15043,26.818,27.364
15044,27.0,23.818
15045,24.455,22.909
15046,26.909,23.818
15047,23.818,24.909
15048,23.909,24.091
15049,24.636,25.0
15050,24.818,26.636
15051,23.545,24.273
15052,22.727,25.727
15053,23.455,25.364
15054,25.182,23.818
15055,27.909,23.545
15056,22.182,24.182
15057,24.182,25.0
15058,23.636,20.909
15059,23.818,27.455
15060,24.091,23.909
15061,23.727,27.818
15062,23.545,23.818
15063,25.0,23.364
15064,23.818,22.091
15065,28.545,23.818
15066,23.727,23.909
15067,21.818,23.182
15068,22.091,22.818
15069,26.636,23.545
15070,24.0,24.364
15071,25.091,24.909
15072,24.273,24.545
15073,24.636,24.273
15074,24.091,24.455
15075,23.182,25.0
15076,23.273,23.545
15077,25.364,27.455
15078,22.182,22.273
15079,24.0,23.636
15080,23.364,24.364
15081,23.545,24.727
15082,24.273,26.727
15083,23.636,23.273
15084,23.909,22.364
15085,23.091,27.273
15086,23.455,22.182
15087,24.364,23.727
15088,23.636,23.727
15089,27.455,23.364
15090,22.818,23.455
15091,24.0,25.0
15092,23.273,23.636
15093,23.455,22.818
15094,25.727,26.636
15095,24.636,24.636
15096,27.545,23.818
15097,23.455,23.818
15098,22.818,23.091
15099,23.182,24.0
15100,22.273,23.273
15101,23.273,22.364
15102,23.273,21.909
15103,23.545,23.818
15104,26.636,23.818
15105,24.091,25.909
15106,22.545,24.455
15107,23.091,24.0
15108,21.909,27.545
15109,24.455,22.545
15110,25.091,24.636
15111,22.818,22.0
15112,24.545,23.091
15113,23.909,24.364
15114,24.636,23.636
15115,25.182,23.636
15116,23.727,25.273
15117,23.455,23.545
15118,25.091,21.455
15119,24.909,
15120,24.636,24.364
15121,25.0,24.273
15122,21.727,25.182
15123,24.273,24.545
15124,24.182,22.0
15125,23.545,24.182
15126,25.455,23.545
15127,24.364,22.545
15128,24.636,24.182
15129,22.818,23.636
15130,24.455,23.182
15131,23.364,22.545
15132,22.182,24.636
15133,24.182,24.545
15134,24.273,25.0
15135,23.909,24.909
15136,23.0,25.364
15137,25.364,24.364
15138,24.909,24.636
15139,22.818,24.636
15140,25.0,22.364
15141,24.273,23.0
15142,22.727,23.727
15143,23.273,24.182
15144,24.364,24.091
15145,24.364,22.364
15146,23.636,23.364
15147,22.545,24.545
15148,24.0,23.909
15149,24.636,24.909
15150,23.0,22.818
15151,24.182,22.545
15152,23.455,23.727
15153,24.364,25.0
15154,24.455,25.273
15155,,24.636
15156,22.091,24.364
15157,24.909,24.727
15158,24.636,24.0
15159,24.182,22.545
15160,24.182,23.273
15161,25.636,23.455
15162,23.727,24.182
15163,22.455,26.0
15164,21.727,23.0
15165,25.636,25.182
15166,24.818,26.545
15167,23.636,21.818
15168,23.636,25.0
15169,23.364,24.636
15170,24.818,24.091
15171,,22.545
15172,24.364,23.818
15173,24.545,23.545
15174,26.545,22.545
15175,25.091,25.182
15176,25.273,22.636
15177,23.0,25.182
15178,23.273,24.636
15179,22.636,23.636
15180,24.455,23.909
15181,25.091,23.727
15182,22.545,25.182
15183,24.818,24.091
15184,23.909,24.727
15185,22.636,24.273
15186,22.545,22.727
15187,23.0,24.182
15188,24.818,25.909
15189,25.455,22.636
15190,24.182,25.091
15191,22.727,23.818
15192,24.273,26.091
15193,22.364,22.091
15194,24.727,26.0
15195,23.364,22.818
15196,25.909,23.818
15197,23.909,22.545
15198,25.455,25.182
15199,24.364,24.091
15200,25.182,24.727
15201,24.727,22.818
15202,22.818,25.636
15203,23.909,22.727
15204,22.455,23.455
15205,22.818,25.455
15206,26.455,25.909
15207,23.818,24.091
15208,25.273,24.727
15209,24.182,22.636
15210,21.636,23.727
15211,22.0,25.455
15212,22.545,25.091
15213,23.545,24.182
15214,23.636,23.545
15215,24.273,26.091
15216,24.364,23.727
15217,25.273,24.909
15218,24.0,25.455
15219,23.182,25.909
15220,22.909,22.455
15221,25.273,25.727
15222,23.273,25.091
15223,25.545,24.727
15224,23.909,23.636
15225,23.091,22.455
15226,22.818,24.727
15227,24.727,25.636
15228,25.727,22.818
15229,22.818,25.545
15230,25.909,24.0
15231,24.0,23.455
15232,26.182,23.545
15233,25.545,23.273
15234,25.455,24.0
15235,22.091,22.909
15236,22.636,25.273
15237,22.545,24.545
15238,22.818,24.273
15239,24.636,23.636
15240,22.818,23.455
15241,25.545,25.0
15242,25.818,25.455
15243,24.818,22.0
15244,23.636,23.0
15245,22.818,22.909
15246,25.0,24.455
15247,24.273,23.727
15248,23.636,25.636
15249,25.636,25.818
15250,24.818,22.909
15251,23.818,22.455
15252,24.455,24.818
15253,22.364,22.0
15254,25.818,25.091
15255,26.0,24.545
15256,24.818,23.273
15257,22.909,21.909
15258,24.909,23.273
15259,24.818,22.727
15260,22.182,23.545
15261,21.727,23.636
15262,25.091,24.273
15263,22.455,24.818
15264,23.636,25.182
15265,23.091,24.727
15266,22.545,25.909
15267,24.455,25.818
15268,24.636,21.545
15269,23.727,24.0
15270,24.0,26.0
15271,23.182,22.091
15272,24.727,23.727
15273,24.182,25.818
15274,25.0,23.727
15275,26.0,23.182
15276,25.0,22.818
15277,24.455,22.455
15278,23.727,25.182
15279,22.727,24.182
15280,24.636,23.818
15281,23.909,23.636
15282,22.818,24.818
15283,25.818,24.455
15284,25.455,24.545
15285,24.636,24.727
15286,22.455,23.455
15287,22.636,21.0
15288,26.0,27.0
15289,22.455,25.273
15290,24.273,25.455
15291,25.0,23.909
15292,24.909,22.182
15293,27.182,21.727
15294,23.091,26.091
15295,24.0,26.091
15296,23.909,22.727
15297,24.0,22.091
15298,23.636,24.455
15299,25.727,25.0
15300,23.909,24.0
15301,23.273,25.091
15302,21.727,27.182
15303,22.364,22.818
15304,23.818,23.182
15305,23.545,24.091
15306,25.091,26.273
15307,25.364,24.545
15308,24.0,24.364
15309,25.091,23.818
15310,21.727,24.364
15311,25.455,24.0
15312,23.727,22.091
15313,,23.091
15314,23.455,22.545
15315,24.818,25.273
15316,23.727,21.182
15317,22.818,23.909
15318,25.727,23.273
15319,22.818,23.273
15320,25.091,21.818
15321,26.091,22.0
15322,25.091,24.091
15323,24.273,22.182
15324,24.364,25.364
15325,25.636,22.455
15326,25.364,25.545
15327,23.273,25.818
15328,22.818,23.0
15329,23.545,22.182
15330,25.364,24.455
15331,23.909,23.818
15332,25.909,25.182
15333,21.909,25.273
15334,22.364,23.091
15335,25.273,
15336,22.636,25.182
15337,25.364,25.909
15338,23.818,22.455
15339,25.455,23.727
15340,22.091,25.727
15341,24.545,21.364
15342,24.364,25.818
15343,22.455,23.455
15344,22.909,25.455
15345,24.545,23.364
15346,23.273,25.818
15347,25.545,26.091
15348,25.455,22.727
15349,22.182,25.818
15350,23.455,25.909
15351,25.545,24.364
15352,23.182,
15353,,22.455
15354,26.182,24.818
15355,,21.909
15356,27.455,25.273
15357,24.545,24.909
15358,24.455,23.0
15359,25.818,24.636
15360,23.364,22.455
15361,25.0,23.0
15362,24.0,24.909
15363,24.364,25.091
15364,22.091,22.727
15365,24.273,25.273
15366,22.455,23.545
15367,22.0,23.273
15368,23.455,24.727
15369,25.364,23.727
15370,22.818,25.364
15371,23.364,23.455
15372,23.091,24.818
15373,23.0,22.455
15374,25.909,25.182
15375,24.0,22.273
15376,23.727,25.273
15377,25.636,25.364
15378,24.909,24.0
15379,22.545,23.545
15380,25.455,23.545
15381,25.091,22.545
15382,25.091,24.273
15383,24.818,22.455
15384,23.455,23.273
15385,24.273,25.182
15386,25.455,23.364
15387,21.636,25.364
15388,22.091,24.273
15389,22.364,24.455
15390,25.0,25.273
15391,24.273,23.455
15392,23.545,23.0
15393,23.636,22.455
15394,25.091,26.182
15395,24.909,25.455
15396,23.455,22.636
15397,22.455,21.273
15398,24.455,24.364
15399,24.909,23.545
15400,25.091,
15401,25.091,22.364
15402,24.091,25.182
15403,21.455,25.091
15404,23.0,23.727
15405,25.364,24.818
15406,24.273,24.273
15407,24.636,24.636
15408,22.273,23.091
15409,23.818,24.455
15410,26.636,25.0
15411,23.545,23.636
15412,22.455,25.182
15413,23.455,23.545
15414,25.182,24.818
15415,25.455,25.455
15416,22.818,22.455
15417,24.091,26.0
15418,26.0,25.273
15419,26.909,23.455
15420,25.364,23.636
15421,22.364,21.091
15422,,25.0
15423,24.636,22.636
15424,24.455,22.909
15425,24.455,22.364
15426,25.182,
15427,,25.545
15428,20.909,24.0
15429,,25.636
15430,25.545,27.273
15431,22.909,21.545
15432,23.455,23.818
15433,25.545,23.273
15434,25.545,25.091
15435,24.636,24.909
15436,21.818,
15437,25.636,22.909
15438,23.091,23.818
15439,27.0,25.636
15440,23.0,24.0
15441,23.0,21.636
15442,24.273,23.455
15443,25.182,26.091
15444,21.545,23.0
15445,23.455,23.091
15446,25.091,25.636
15447,24.545,25.545
15448,24.091,23.0
15449,24.455,23.909
15450,25.727,22.273
15451,22.909,24.182
15452,24.545,22.727
15453,25.909,24.0
15454,22.273,23.545
15455,25.636,23.273
15456,23.182,23.818
15457,25.545,25.818
15458,25.727,21.455
15459,23.455,23.0
15460,26.091,23.545
15461,25.091,23.0
15462,23.0,25.545
15463,25.636,25.727
15464,21.364,25.636
15465,24.364,23.455
15466,25.0,21.636
15467,24.545,27.091
15468,23.0,25.364
15469,23.545,24.273
15470,24.818,26.091
15471,25.818,21.364
15472,23.182,23.0
15473,24.364,23.545
15474,22.273,22.909
15475,25.818,24.818
15476,25.818,25.364
15477,23.364,25.091
15478,26.364,24.545
15479,,25.818
15480,21.727,23.0
15481,24.455,23.364
15482,23.545,27.0
15483,26.273,25.636
15484,23.909,21.909
15485,25.091,24.545
15486,24.727,25.818
15487,24.727,24.0
15488,23.091,22.545
15489,25.818,27.727
15490,24.727,23.545
15491,23.545,24.909
15492,24.818,23.818
15493,25.091,24.455
15494,22.273,27.364
15495,23.909,26.091
15496,21.545,22.545
15497,23.636,25.545
15498,24.636,23.455
15499,23.818,22.909
15500,26.364,22.545
15501,,27.0
15502,26.636,21.455
15503,24.818,23.818
15504,24.182,23.818
15505,23.909,25.727
15506,24.727,24.091
15507,25.727,
15508,21.364,23.545
15509,27.091,26.545
15510,,26.0
15511,23.091,25.364
15512,23.273,23.818
15513,24.273,23.636
15514,26.545,24.636
15515,22.818,26.0
15516,,23.727
15517,21.091,24.455
15518,22.818,27.455
15519,25.0,22.545
15520,23.455,24.273
15521,25.727,25.636
15522,23.727,22.818
15523,25.091,
15524,26.364,24.909
15525,21.818,25.727
15526,22.818,25.182
15527,24.091,23.455
15528,,26.545
15529,26.636,24.273
15530,24.091,22.909
15531,26.273,23.364
15532,26.364,
15533,26.455,25.818
15534,24.182,26.636
15535,23.818,24.909
15536,24.545,
15537,24.091,23.091
15538,26.727,21.909
15539,24.364,
15540,25.636,26.455
15541,22.364,23.727
15542,26.636,26.636
15543,27.182,27.0
15544,,23.545
15545,22.455,24.727
15546,24.273,24.0
15547,22.727,24.909
15548,,23.364
15549,25.364,23.182
15550,24.455,23.818
15551,24.182,23.182
15552,25.0,23.091
15553,26.455,
15554,26.273,23.545
15555,25.545,
15556,25.0,23.455
15557,22.636,25.455
15558,26.636,27.0
15559,23.545,23.818
15560,26.182,22.727
15561,23.273,24.545
15562,,24.545
15563,23.364,26.545
15564,22.636,23.818
15565,26.0,25.909
15566,24.182,26.636
15567,23.364,26.545
15568,,24.455
15569,27.091,25.273
15570,22.636,25.273
15571,25.545,22.545
15572,24.091,25.273
15573,25.273,24.909
15574,26.091,25.909
15575,,
15576,23.818,26.455
15577,22.909,23.273
15578,26.091,22.636
15579,24.0,23.182
15580,22.909,26.818
15581,24.182,24.545
15582,23.182,25.182
15583,24.091,25.364
15584,25.727,23.727
15585,25.909,25.0
15586,26.545,25.455
15587,23.636,26.364
15588,26.0,22.636
15589,24.545,22.364
15590,23.182,23.545
15591,26.455,24.545
15592,25.182,25.818
15593,25.818,25.545
15594,25.0,26.545
15595,23.727,24.727
15596,25.091,25.727
15597,22.364,25.818
15598,25.545,22.909
15599,24.091,25.818
15600,25.091,26.455
15601,23.273,22.636
15602,24.909,24.091
15603,25.818,24.0
15604,24.545,23.727
15605,25.818,25.182
15606,23.636,26.0
15607,21.091,23.727
15608,26.818,26.273
15609,26.818,24.0
15610,24.091,23.545
15611,25.909,22.455
15612,26.0,24.909
15613,23.727,24.091
15614,24.091,25.091
15615,26.0,22.0
15616,22.818,23.455
15617,24.545,22.364
15618,25.364,25.091
15619,24.273,22.455
15620,21.818,25.091
15621,27.455,23.727
15622,25.909,23.273
15623,24.091,26.273
15624,26.364,25.818
15625,25.364,23.727
15626,23.545,26.091
15627,23.727,26.364
15628,23.273,22.545
15629,24.727,23.909
15630,25.636,23.636
15631,23.0,26.818
15632,23.636,23.636
15633,24.273,25.909
15634,26.818,25.182
15635,23.364,23.727
15636,26.545,23.545
15637,22.636,24.0
15638,26.364,27.545
15639,24.545,25.455
15640,25.727,23.273
15641,24.545,26.636
15642,24.909,24.273
15643,22.818,26.273
15644,26.091,23.364
15645,24.727,24.545
15646,23.273,24.364
15647,24.545,
15648,25.455,26.091
15649,25.909,24.545
15650,23.273,24.909
15651,23.182,
15652,26.455,24.818
15653,23.182,24.0
15654,24.273,25.273
15655,27.455,24.364
15656,25.727,25.182
15657,22.636,23.818
15658,24.636,27.545
15659,26.091,26.909
15660,24.455,23.364
15661,26.364,25.091
15662,25.364,24.636
15663,,23.455
15664,26.636,25.636
15665,24.909,23.727
15666,25.273,22.636
15667,24.091,24.182
15668,26.455,24.0
15669,23.182,24.364
15670,21.909,23.909
15671,24.727,22.545
15672,25.091,22.909
15673,21.091,27.182
15674,22.636,25.636
15675,23.364,25.273
15676,23.545,26.636
15677,22.909,23.091
15678,25.636,23.545
15679,22.636,21.545
15680,25.091,23.818
15681,24.0,24.909
15682,24.818,
15683,25.455,25.273
15684,26.0,25.091
15685,23.182,23.455
15686,23.727,
15687,24.0,23.0
15688,24.0,26.273
15689,25.273,23.364
15690,26.364,23.182
15691,25.636,26.182
15692,24.727,21.273
15693,23.182,22.455
15694,24.818,22.636
15695,,23.727
15696,23.0,25.455
15697,21.364,24.909
15698,23.636,25.455
15699,24.818,23.727
15700,,25.909
15701,25.636,23.545
15702,27.364,24.727
15703,22.636,25.818
15704,24.727,
15705,23.727,26.909
15706,25.727,25.727
15707,26.545,22.909
15708,25.545,23.818
15709,,25.545
15710,21.364,23.364
15711,23.182,24.364
15712,22.818,22.636
15713,25.727,23.273
15714,23.909,25.182
15715,25.545,23.0
15716,24.0,25.818
15717,23.364,25.636
15718,22.727,23.455
15719,,25.545
15720,27.455,
15721,22.636,22.909
15722,,
15723,,
15724,,
15725,,
15726,,
15727,,
15728,,
15729,,
15730,,
15731,,
15732,,
15733,,
15734,,
15735,,
15736,,
15737,,
15738,,
15739,,
15740,,
15741,,
15742,,
15743,,
15744,,
15745,,
15746,,
15747,,
15748,,
15749,,
15750,,
15751,,
15752,,
15753,,
15754,,
15755,,
15756,,
15757,,
15758,,
15759,,
15760,,
15761,,
15762,,
15763,,
15764,,
15765,,
15766,,
15767,,
15768,,
15769,,
15770,,
15771,,
15772,,
15773,,
15774,,
15775,,
15776,,
15777,,
15778,,
15779,,
15780,,
15781,,
15782,,
15783,,
15784,,
15785,,
15786,,
15787,,
15788,,
15789,,
15790,,
15791,,
15792,,
15793,,
15794,,
15795,,
15796,,
15797,,
15798,,
15799,,
15800,,
15801,,
15802,,
15803,,
15804,,
15805,,
15806,,
15807,,
15808,,
15809,,
15810,,
15811,,
15812,,
15813,,
15814,,
15815,,
15816,,
15817,,
15818,,
15819,,
15820,,
15821,,
15822,,
15823,,
15824,,
15825,,
15826,,
15827,,
15828,,
15829,,
15830,,
15831,,
15832,,
15833,,
15834,,
15835,,
15836,,
15837,,
15838,,
15839,,
15840,,
15841,,
15842,,
15843,,
15844,,
15845,,
15846,,
15847,,
15848,,
15849,,
15850,,
15851,,
15852,,
15853,,
15854,,
15855,,
15856,,
15857,,
15858,,
15859,,
15860,,
15861,,
15862,,
15863,,
15864,,
15865,,
15866,,
15867,,
15868,,
15869,,
15870,,
15871,,
15872,,
15873,,
15874,,
15875,,
15876,,
15877,,
15878,,
15879,,
15880,,
15881,,
15882,,
15883,,
15884,,
15885,,
15886,,
15887,,
15888,,
15889,,
15890,,
15891,,
15892,,
15893,,
15894,,
15895,,
15896,,
15897,,
15898,,
15899,,
15900,,
15901,,
15902,,
15903,,
15904,,
15905,,
15906,,
15907,,
15908,,
15909,,
15910,,
15911,,
15912,,
15913,,
15914,,
15915,,
15916,,
15917,,
15918,,
15919,,
15920,,
15921,,
15922,,
15923,,
15924,,
15925,,
15926,,
15927,,
15928,,
15929,,
15930,,
15931,,
15932,,
15933,,
15934,,
15935,,
15936,,
15937,,
15938,,
15939,,
15940,,
15941,,
15942,,
15943,,
15944,,
15945,,
15946,,
15947,,
15948,,
15949,,
15950,,
15951,,
15952,,
15953,,
15954,,
15955,,
15956,,
15957,,
15958,,
15959,,
15960,,
15961,,
15962,,
15963,,
15964,,
15965,,
15966,,
15967,,
15968,,
15969,,
15970,,
15971,,
15972,,
15973,,
15974,,
15975,,
15976,,
15977,,
15978,,
15979,,
15980,,
15981,,
15982,,
15983,,
15984,,
15985,,
15986,,
15987,,
15988,,
15989,,
15990,,
15991,,
15992,,
15993,,
15994,,
15995,,
15996,,
15997,,
15998,,
15999,,
16000,,
16001,,
16002,,
16003,,
16004,,
16005,,
16006,,
16007,,
16008,,
16009,,
16010,,
16011,,
16012,,
16013,,
16014,,
16015,,
16016,,
16017,,
16018,,
16019,,
16020,,
16021,,
16022,,
16023,,
16024,,
16025,,
16026,,
16027,,
16028,,
16029,,
16030,,
16031,,
16032,,
16033,,
16034,,
16035,,
16036,,
16037,,
16038,,
16039,,
16040,,
16041,,
16042,,
16043,,
16044,,
16045,,
16046,,
16047,,
16048,,
16049,,
16050,,
16051,,
16052,,
16053,,
16054,,
16055,,
16056,,
16057,,
16058,,
16059,,
16060,,
16061,,
16062,,
16063,,
16064,,
16065,,
16066,,
16067,,
16068,,
16069,,
16070,,
16071,,
16072,,
16073,,
16074,,
16075,,
16076,,
16077,,
16078,,
16079,,
16080,,
16081,,
16082,,
16083,,
16084,,
16085,,
16086,,
16087,,
16088,,
16089,,
16090,,
16091,,
16092,,
16093,,
16094,,
16095,,
16096,,
16097,,
16098,,
16099,,
16100,,
16101,,
16102,,
16103,,
16104,,
16105,,
16106,,
16107,,
16108,,
16109,,
16110,,
16111,,
16112,,
16113,,
16114,,
16115,,
16116,,
16117,,
16118,,
16119,,
16120,,
16121,,
16122,,
16123,,
16124,,
16125,,
16126,,
16127,,
16128,,
16129,,
16130,,
16131,,
16132,,
16133,,
16134,,
16135,,
16136,,
16137,,
16138,,
16139,,
16140,,
16141,,
16142,,
16143,,
16144,,
16145,,
16146,,
16147,,
16148,,
16149,,
16150,,
16151,,
16152,,
16153,,
16154,,
16155,,
16156,,
16157,,
16158,,
16159,,
16160,,
16161,,
16162,,
16163,,
16164,,
16165,,
16166,,
16167,,
16168,,
16169,,
16170,,
16171,,
16172,,
16173,,
16174,,
16175,,
16176,,
16177,,
16178,,
16179,,
16180,,
16181,,
16182,,
16183,,
16184,,
16185,,
16186,,
16187,,
16188,,
16189,,
16190,,
16191,,
16192,,
16193,,
16194,,
16195,,
16196,,
16197,,
16198,,
16199,,
16200,,
16201,,
16202,,
16203,,
16204,,
16205,,
16206,,
16207,,
16208,,
16209,,
16210,26.636,
16211,,
16212,,
16213,,
16214,,
16215,,
16216,,
16217,,
16218,,
16219,,
16220,,
16221,,
16222,,
16223,,
16224,,
16225,,
16226,,
16227,,
16228,,
16229,,
16230,,26.364
16231,,
16232,,
16233,,
16234,,
16235,,
16236,,
16237,,
16238,,
16239,,
16240,,
16241,,
16242,,
16243,,
16244,,
16245,,
16246,,
16247,,
16248,,
16249,,
16250,,
16251,,
16252,,
16253,,
16254,,
16255,,
16256,,
16257,,
16258,,
16259,,
16260,,
16261,,
16262,,
16263,,
16264,,
16265,,
16266,,
16267,,
16268,,
16269,,
16270,,
16271,,
16272,,
16273,,
16274,,
16275,,
16276,,
16277,,
16278,,
16279,,
16280,,
16281,,
16282,,
16283,,
16284,,
16285,,
16286,,
16287,,
16288,,
16289,,
16290,,
16291,,
16292,,
16293,,
16294,,
16295,,
16296,,
16297,,
16298,,
16299,,
16300,,
16301,,
16302,,
16303,,
16304,,
16305,,
16306,,
16307,,
16308,,
16309,,
16310,,
16311,,
16312,,
16313,,
16314,,
16315,,
16316,,
16317,,
16318,,
16319,,
16320,,
16321,,
16322,,
16323,27.0,
16324,,
16325,,
16326,,
16327,,
16328,,
16329,,
16330,,
16331,,
16332,,
16333,,
16334,,
16335,,
16336,,
16337,,
16338,,
16339,,
16340,,
16341,,
16342,,
16343,,
16344,,
16345,,
16346,,
16347,,
16348,,
16349,,
16350,,
16351,,
16352,,
16353,,
16354,,
16355,,
16356,,
16357,,
16358,,
16359,,
16360,,
16361,,
16362,,
16363,,
16364,,
16365,,
16366,,
16367,,
16368,,
16369,,
16370,,
16371,,
16372,,
16373,,
16374,,
16375,,
16376,,
16377,,
16378,,
16379,,
16380,,
16381,,
16382,,
16383,25.545,
16384,,
16385,,
16386,,
16387,,
16388,,
16389,,
16390,,
16391,,
16392,,
16393,,
16394,,
16395,,
16396,,25.727
16397,,
16398,,
16399,,
16400,,
16401,,
16402,,
16403,,
16404,,
16405,,
16406,,
16407,,
16408,,
16409,,
16410,,
16411,,
16412,,
16413,,
16414,,
16415,,
16416,,
16417,,
16418,,
16419,,
16420,,
16421,,
16422,,
16423,,
16424,,
16425,,
16426,,
16427,,
16428,,
16429,,
16430,,
16431,,
16432,,
16433,,
16434,,
16435,,
16436,,
16437,,
16438,,
16439,,
16440,,
16441,,
16442,,
16443,,
16444,,
16445,,
16446,,
16447,,
16448,,
16449,,
16450,,
16451,25.909,
16452,,
16453,,
16454,,
16455,,
16456,,
16457,,
16458,,
16459,,
16460,,
16461,,25.273
16462,,
16463,,
16464,,
16465,,
16466,,
16467,,
16468,,
16469,,
16470,,
16471,,
16472,,
16473,,
16474,,
16475,,
16476,,
16477,,
16478,,
16479,,
16480,,
16481,,
16482,,
16483,,
16484,,
16485,,
16486,,
16487,,
16488,,
16489,,
16490,,
16491,,
16492,,
16493,25.455,
16494,,
16495,,
16496,,
16497,,
16498,,
16499,,
16500,,
16501,,
16502,,
16503,,
16504,,
16505,,
16506,25.091,
16507,,
16508,,
16509,,
16510,,
16511,,
16512,,
16513,,
16514,,
16515,,
16516,,
16517,26.636,
16518,,
16519,,
16520,,
16521,,
16522,,
16523,,
16524,,
16525,,
16526,,
16527,,27.545
16528,,
16529,,
16530,,
16531,,
16532,,
16533,,
16534,,
16535,,
16536,,
16537,,
16538,,
16539,,
16540,,
16541,,
16542,,
16543,,
16544,,
16545,,
16546,,
16547,,
16548,,
16549,,
16550,,
16551,,
16552,,26.455
16553,,
16554,,
16555,,
16556,,
16557,,
16558,,
16559,,
16560,,
16561,,
16562,,
16563,,
16564,,
16565,25.455,
16566,,
16567,,
16568,,
16569,,
16570,,
16571,,
16572,26.727,
16573,,
16574,,
16575,,
16576,,
16577,,
16578,,
16579,,
16580,,
16581,,26.0
16582,,
16583,,
16584,,
16585,,
16586,,
16587,,
16588,25.636,
16589,,
16590,,
16591,,
16592,,
16593,,
16594,,
16595,,
16596,,
16597,,25.455
16598,,
16599,,
16600,,
16601,,
16602,,
16603,,
16604,,
16605,,
16606,,
16607,,
16608,,
16609,,
16610,,
16611,,
16612,,
16613,25.818,
16614,,
16615,,
16616,,
16617,,
16618,,
16619,,
16620,,
16621,,
16622,,
16623,,
16624,,
16625,,
