"id","home_team_api_id","away_team_api_id","Home_Team_Aggression","Home_Team_Potential","Home_Team_Stamina","Home_Team_OverallRating","Home_Team_FreeKick","Home_Team_Heading_accuracy","Home_Team_Short_passing","Home_Team_Solleys","Home_Team_Dribbling","Home_Team_Curve","Home_Team_Long_passing","Home_Team_Ball_control","Home_Team_Acceleration","Home_Team_Sprint_speed","Home_Team_Agility","Home_Team_Reactions","Home_Team_Balance","Home_Team_Shot_power","Home_Team_Vision","Home_Team_Marking","Away_Team_Aggression","Away_Team_Potential","Away_Team_Stamina","Away_Team_OverallRating","Away_Team_FreeKick","Away_Team_Heading_accuracy","Away_Team_Short_passing","Away_Team_Solleys","Away_Team_Dribbling","Away_Team_Curve","Away_Team_Long_passing","Away_Team_Ball_control","Away_Team_Acceleration","Away_Team_Sprint_speed","Away_Team_Agility","Away_Team_Reactions","Away_Team_Balance","Away_Team_Shot_power","Away_Team_Vision","Away_Team_Marking","labels"
7776,9837,9847,65,75,66,72,71,61,65,45,58,53,58,67,60,62,62,68,63,53,58,54,72,85,72,82,80,61,75,58,72,61,69,76,73,73,76,80,67,68,72,56,1
20573,8597,10251,56,68,69,64,73,54,56,41,56,46,49,58,64,66,70,58,62,56,57,46,58,67,70,62,56,55,58,28,52,44,49,56,65,66,64,59,60,48,48,48,0
18405,10212,2033,63,72,68,69,74,60,62,50,59,51,58,63,66,63,71,71,64,63,58,47,57,72,61,68,72,58,59,48,56,48,52,60,62,65,61,62,59,60,54,43,0
18285,10238,9773,60,72,65,68,82,56,63,47,55,50,58,60,60,59,61,68,67,62,65,50,67,81,69,76,81,65,71,48,64,55,67,69,72,72,71,74,70,68,66,56,2
4552,8472,8456,69,76,70,75,68,64,68,51,61,52,61,67,69,69,64,75,63,62,58,53,64,82,70,81,85,62,69,61,66,61,67,70,74,73,71,78,69,70,65,49,2
19113,7842,10238,66,74,67,70,73,60,63,47,60,53,59,64,67,68,64,68,62,65,54,50,54,70,60,66,72,56,59,47,57,52,52,59,64,64,62,62,62,60,50,48,0
13848,8674,8640,67,75,72,70,81,64,64,53,61,56,63,66,69,73,67,69,70,67,66,55,65,81,73,75,80,62,68,57,65,53,65,69,70,72,67,73,72,60,71,45,2
5381,8689,9853,68,78,72,71,67,60,68,55,57,51,61,65,72,70,71,69,68,63,70,57,67,82,67,72,65,61,66,54,57,55,62,67,72,72,71,72,67,64,65,50,0
4928,9941,8682,67,79,64,72,83,62,63,43,51,52,63,63,67,65,67,65,72,57,70,55,60,77,69,70,67,66,63,57,56,56,58,67,69,67,67,68,65,61,61,49,0
21432,8426,9925,58,67,70,63,62,52,58,32,54,44,53,55,66,66,63,58,66,46,50,48,62,74,66,70,73,56,65,48,61,58,60,64,68,66,68,67,66,64,61,50,2
3859,10003,8659,63,77,73,76,82,56,70,45,63,56,63,70,72,71,70,73,71,61,63,55,68,74,67,73,81,66,66,47,56,48,60,66,63,65,62,70,61,63,59,57,2
18717,9773,7842,71,83,73,79,83,64,70,57,70,64,68,73,73,74,74,78,68,71,67,55,63,73,72,68,77,53,62,47,57,51,57,62,65,67,67,68,64,61,55,44,0
10577,8551,9882,73,76,72,73,78,65,66,50,57,54,59,63,69,66,64,67,70,59,63,56,72,80,78,76,86,66,70,45,64,50,66,71,74,73,59,74,64,66,64,58,1
19927,8467,9927,53,65,64,63,69,58,61,31,58,42,52,62,60,66,54,59,56,56,51,47,48,69,64,63,68,54,59,40,54,52,55,58,65,64,60,56,70,47,61,42,1
18519,7844,9771,65,73,66,71,77,57,64,44,58,54,58,65,64,61,69,70,68,61,60,52,63,70,64,66,74,58,60,47,56,48,56,61,65,66,69,65,64,61,55,46,0
13971,9761,9908,66,72,68,68,77,55,60,52,58,52,54,61,66,68,65,69,66,64,64,44,64,76,71,71,75,55,65,39,58,46,56,64,72,71,67,71,66,58,65,52,0
886,8635,9987,63,75,75,73,75,62,67,56,60,51,61,67,69,71,68,71,58,67,61,49,60,73,71,69,86,54,66,53,59,54,63,64,64,65,64,68,60,64,62,46,0
9705,8177,9789,65,76,69,73,87,57,67,55,65,60,60,66,70,69,67,71,65,66,58,50,70,83,73,80,75,69,72,61,66,60,67,71,70,73,69,81,64,73,64,60,0
18036,10215,9772,58,71,67,66,76,57,59,45,56,48,58,60,68,67,64,67,64,62,56,47,69,83,75,78,86,68,70,62,69,65,73,71,75,74,75,76,69,69,71,51,2
8832,8226,9789,62,78,65,74,91,61,70,51,65,56,63,70,73,71,67,74,64,64,59,53,60,81,76,77,74,62,72,57,66,57,64,70,74,76,69,78,67,69,64,44,0
5677,9851,9847,65,80,70,73,70,60,67,47,62,55,60,66,74,74,69,69,65,60,64,49,69,82,71,77,86,64,72,57,65,61,67,72,71,72,72,74,73,66,72,59,0
23381,8560,8315,65,76,66,72,74,56,63,47,61,66,60,67,64,65,66,68,64,60,64,47,72,78,72,75,82,57,64,51,63,62,58,68,67,69,64,75,65,65,65,47,0
3649,10252,8344,69,77,72,73,73,62,64,54,56,53,57,64,67,67,63,72,55,68,56,51,69,75,72,72,82,59,67,50,61,54,62,66,69,71,65,71,67,59,58,57,0
5435,10249,9748,62,77,65,71,83,59,66,45,52,46,60,63,67,68,67,68,69,62,63,52,66,86,74,78,87,65,71,49,57,58,70,70,76,77,74,75,74,65,67,57,2
19423,6367,188163,64,73,67,69,75,53,60,41,57,48,53,62,68,68,64,64,66,59,54,46,60,72,63,66,73,56,57,46,56,43,47,59,64,64,64,62,63,59,47,49,0
18953,9768,10264,68,80,68,75,81,65,65,59,67,63,59,67,69,71,72,74,70,71,58,53,64,76,62,72,78,59,62,49,62,58,59,67,68,68,71,70,65,67,57,46,0
19939,8596,9925,47,68,67,61,67,52,57,25,49,31,55,56,61,65,46,60,46,50,38,44,63,77,69,73,87,60,67,36,66,54,61,69,71,71,67,67,71,62,65,49,1
5848,9873,9831,66,74,73,72,74,62,67,44,56,47,63,66,64,65,63,69,66,61,61,51,65,74,64,72,72,63,67,43,54,51,62,64,66,63,66,67,64,58,62,57,0
6711,9747,8639,58,69,67,67,77,56,63,45,57,48,57,62,65,64,65,61,66,56,55,50,65,77,74,74,72,63,70,45,61,52,64,68,68,70,63,71,65,63,61,56,1
21907,9864,9906,65,78,71,73,89,58,64,52,61,59,64,64,74,73,68,70,68,63,64,55,63,84,74,80,82,65,72,58,66,62,69,71,77,76,70,78,74,70,69,52,0
24927,7955,9956,56,66,61,59,66,53,58,40,51,42,50,55,59,64,63,60,61,58,49,50,58,69,65,61,65,50,61,35,54,35,52,59,66,66,55,61,53,57,39,38,1
21527,9906,9864,65,83,72,79,90,64,75,54,67,52,71,72,76,74,62,79,67,70,66,52,61,73,69,69,85,57,59,43,55,52,64,61,69,69,64,69,65,62,64,50,0
22770,9869,8560,70,75,71,73,79,54,68,50,60,58,63,68,67,67,67,70,65,63,65,51,66,75,69,72,72,60,66,51,57,59,62,67,66,64,64,68,62,62,65,47,2
5005,9847,9831,65,82,67,73,80,63,68,51,62,55,66,67,72,70,71,72,68,62,70,51,64,76,71,72,82,64,68,40,50,41,63,66,66,67,54,66,55,66,52,53,0
2442,8456,9825,76,85,81,80,82,68,73,60,68,60,69,70,77,77,66,78,77,74,73,62,71,86,81,81,87,69,74,59,67,59,72,73,75,76,68,80,74,66,71,59,0
1825,9879,8549,72,80,76,76,88,66,70,61,57,59,68,70,71,75,65,71,71,68,70,56,61,78,75,73,86,63,64,54,61,51,58,65,70,70,62,68,66,64,63,52,0
19168,10238,7841,60,70,66,66,65,57,60,48,57,51,52,60,62,63,62,63,61,59,52,49,64,72,67,68,71,59,60,47,61,54,52,62,65,68,64,66,60,61,52,45,0
5325,9847,9941,63,82,69,74,76,64,69,52,62,56,64,68,71,72,71,68,71,63,70,57,68,80,72,74,67,61,65,42,56,51,65,64,69,70,68,66,69,59,66,58,0
24973,10179,9931,60,70,63,62,67,54,59,38,49,43,52,56,62,63,58,60,63,57,56,48,64,77,69,70,86,60,66,48,61,47,56,63,69,71,68,67,69,66,63,54,2
15391,6413,9791,56,72,66,67,76,56,63,44,59,52,59,63,64,65,61,64,65,62,57,53,62,69,63,65,82,54,60,44,57,50,54,61,60,61,61,60,61,60,56,49,0
2885,10003,8559,60,76,70,70,65,51,64,39,59,48,59,65,70,69,71,67,71,52,58,46,65,77,68,74,83,56,65,58,64,55,64,67,67,69,66,66,63,66,65,50,0
9771,10189,8697,61,78,69,73,84,65,70,52,62,59,62,68,67,69,65,73,59,62,61,54,70,76,70,72,87,63,63,51,61,54,57,64,66,67,64,71,60,66,55,54,1
6253,8689,9853,64,75,68,70,71,59,65,48,56,46,54,63,70,69,66,66,68,58,57,49,64,78,67,71,70,57,62,47,52,50,58,64,70,70,64,67,62,57,57,50,0
16929,8021,8023,56,67,64,64,75,57,58,48,54,46,57,57,64,63,61,60,63,54,51,52,50,65,62,61,64,46,58,47,56,48,54,53,65,65,60,58,63,52,53,45,2
9154,9810,8165,66,77,72,75,73,64,69,53,65,53,62,69,68,71,68,74,66,66,60,50,72,75,68,73,82,64,67,47,56,53,57,66,59,60,58,73,59,68,59,53,1
11242,8564,8530,62,86,71,80,88,66,75,62,68,61,69,76,72,73,70,76,74,72,77,47,72,77,74,73,82,61,64,55,61,55,60,65,71,71,67,74,70,70,69,55,1
25700,10243,10179,53,68,61,65,62,51,60,42,51,47,56,59,62,65,66,58,60,55,54,43,58,68,68,65,75,56,59,45,57,49,54,59,65,66,62,64,61,63,54,47,2
25172,7730,10192,54,64,66,61,82,54,58,44,55,44,53,57,66,63,62,59,64,57,51,43,62,73,68,67,75,59,60,48,54,51,53,61,64,67,64,63,62,62,55,42,1
11329,9888,8543,63,73,69,67,71,53,64,54,60,55,60,63,68,69,67,66,65,61,59,46,71,82,73,77,80,63,73,62,64,63,67,71,70,72,70,75,72,72,72,53,2
20731,8467,9800,58,66,66,63,70,56,58,40,54,48,53,58,56,57,63,57,64,53,52,51,55,69,65,63,64,59,62,38,59,51,56,61,65,64,64,62,64,54,53,41,0
16005,10265,2186,61,73,70,66,60,53,59,56,54,47,57,58,64,65,67,62,67,58,62,45,48,66,60,56,59,50,51,41,55,47,44,59,57,59,57,54,49,41,46,40,2
12166,8529,9804,69,79,68,74,84,59,68,52,63,60,63,67,70,71,68,72,68,64,58,54,69,77,68,73,80,59,68,51,59,62,62,66,67,66,65,71,62,67,57,52,0
2505,8655,8455,73,80,67,75,84,68,62,51,57,47,55,65,67,68,61,70,71,65,65,52,78,87,77,83,89,71,72,63,65,62,66,74,74,76,67,79,78,73,73,58,2
397,9993,9987,63,70,71,66,65,58,60,48,52,46,58,58,65,67,66,65,68,64,62,51,61,72,66,66,71,56,58,50,54,51,59,60,64,66,62,61,65,62,61,44,0
20590,8066,9860,56,68,62,60,69,53,52,35,49,40,47,53,63,57,63,60,64,49,46,45,58,69,69,65,72,59,60,38,55,47,55,61,65,66,68,59,63,54,54,50,1
3169,9825,9850,65,84,67,80,81,64,75,57,69,59,68,73,74,72,71,79,67,69,67,54,58,74,71,70,72,57,63,49,58,46,56,63,71,67,69,68,68,60,60,46,1
13803,9908,10217,67,76,72,69,76,54,63,47,57,53,56,62,72,72,68,69,66,62,63,50,66,70,69,65,72,58,61,37,60,41,61,61,67,67,61,64,61,59,57,51,2
7843,9911,8697,66,73,70,71,71,64,61,47,56,51,61,60,68,69,60,67,60,64,58,51,74,85,73,79,83,73,70,52,59,52,62,68,71,72,57,75,71,69,65,55,1
9843,9823,10269,65,86,71,83,83,68,77,62,68,68,73,75,70,74,69,84,68,71,69,60,63,79,71,74,67,61,69,52,65,58,61,68,70,71,67,73,62,63,59,52,0
18238,10238,2033,57,71,65,67,82,56,61,47,59,48,55,60,64,63,61,67,68,64,59,43,60,71,63,66,70,56,60,46,55,48,56,58,66,64,62,65,64,57,55,47,1
1837,8528,10261,75,78,78,75,86,68,65,55,59,46,62,67,71,74,56,69,61,71,63,56,71,82,72,76,76,65,67,46,63,44,65,70,72,73,56,72,60,64,56,50,0
1366,9994,9987,61,72,69,70,71,61,65,50,60,57,61,66,69,69,66,69,66,63,61,46,53,73,63,66,77,53,60,45,58,43,57,62,68,67,66,66,62,52,52,47,1
19746,8066,9938,53,65,63,62,77,49,58,28,51,34,49,57,56,57,48,58,48,43,47,47,54,71,65,65,77,53,59,35,53,48,53,61,59,60,58,54,64,53,52,50,2
3173,9879,8472,73,78,69,76,82,66,69,59,61,57,62,68,62,64,60,76,57,65,60,54,72,77,74,73,78,66,63,47,59,55,61,65,69,70,63,70,67,66,56,52,0
6894,9748,9837,64,79,70,74,81,65,68,52,63,54,64,67,70,72,67,70,66,65,60,54,65,74,72,69,70,61,62,46,56,51,56,63,62,66,67,66,64,56,52,52,2
16407,2186,8020,45,65,56,57,57,47,52,54,57,53,48,58,62,63,64,57,51,54,55,31,55,60,65,55,66,50,50,41,54,57,49,55,60,59,58,55,55,52,49,46,2
10116,9788,9810,69,82,72,76,73,57,71,49,65,58,67,68,67,68,67,74,68,65,69,57,70,75,69,73,77,64,66,49,57,51,62,64,65,68,64,72,63,64,60,53,0
21923,8633,8696,65,86,75,82,85,64,74,52,69,60,70,74,79,79,71,79,72,72,72,56,69,79,74,75,69,64,67,55,63,58,67,69,75,76,66,71,66,63,65,51,0
3779,10252,8659,69,78,75,74,76,59,69,57,63,58,61,69,70,70,66,75,60,69,59,54,68,76,66,74,76,66,70,47,59,50,62,66,58,61,59,72,58,66,60,56,0
1404,8573,9986,57,68,60,66,70,55,60,47,55,48,53,58,62,62,62,64,62,59,55,44,58,68,62,65,69,56,59,41,54,52,56,58,63,65,65,63,64,55,53,48,2
12520,8540,9882,66,73,69,69,77,60,62,48,55,52,59,60,63,65,64,66,60,64,52,54,64,75,69,72,77,63,63,47,60,53,57,64,68,69,66,69,63,66,54,53,1
9350,9788,9810,63,79,69,75,92,56,70,51,67,59,66,70,67,67,70,75,69,65,63,52,67,78,71,75,73,66,69,51,64,53,64,69,69,73,68,75,65,66,58,55,0
11962,8529,9882,69,79,66,74,79,59,68,56,64,57,62,67,71,71,70,70,66,68,54,53,69,77,67,73,81,61,69,57,64,59,62,69,70,69,69,71,64,66,57,52,0
19625,7841,9773,65,73,69,72,74,62,63,49,59,53,56,64,66,69,65,71,63,65,57,48,65,80,71,76,82,58,69,56,69,64,65,71,72,72,71,75,68,71,66,51,2
16204,8030,1601,65,63,68,57,64,51,55,41,44,36,49,49,65,62,55,59,55,44,46,49,64,65,63,61,44,51,51,37,34,34,41,44,58,60,43,53,56,47,44,45,1
21265,9800,9938,53,68,62,60,66,55,56,35,54,42,50,56,64,63,58,58,60,48,44,49,56,67,63,63,68,55,57,45,57,50,49,61,70,70,66,58,62,57,51,46,2
8013,8398,9789,63,75,66,68,79,59,61,31,54,27,60,59,61,64,40,64,41,60,41,50,70,81,72,73,82,63,67,62,62,54,61,68,73,73,67,73,74,65,68,49,2
19929,9800,8429,57,69,65,64,68,57,60,34,57,43,57,61,61,61,54,62,60,55,50,40,61,67,63,64,65,57,57,31,50,33,54,55,59,60,59,61,60,47,50,52,2
14899,8593,8640,62,78,73,74,74,61,70,52,67,55,63,72,74,72,70,74,70,65,64,52,56,80,70,74,80,59,67,54,67,55,61,70,72,71,72,72,68,69,61,51,0
6267,9853,9941,66,78,67,71,69,58,62,45,52,49,58,64,67,68,65,68,63,56,58,53,68,76,72,72,78,57,68,40,60,52,62,66,68,68,65,70,63,63,62,61,1
22185,9783,8394,66,81,68,74,89,62,66,48,58,54,67,67,72,73,66,72,72,62,68,53,68,80,72,72,70,58,68,50,63,51,66,69,71,71,62,70,61,65,64,54,2
23849,10268,9906,62,76,72,72,82,56,65,49,63,59,60,68,67,68,66,71,61,64,58,52,74,81,75,80,75,65,73,54,67,66,69,72,69,70,69,79,62,71,64,59,2
4178,8654,10260,64,76,76,73,74,66,63,52,63,55,61,66,65,70,64,72,64,67,62,56,66,84,72,81,84,63,72,64,71,64,68,74,73,74,74,79,67,70,67,47,1
5340,9827,10249,71,84,75,79,87,69,74,54,63,63,68,73,73,72,72,79,71,66,78,60,63,77,66,72,83,62,66,44,55,48,60,64,67,67,66,68,69,63,64,53,1
10281,8543,8551,63,81,73,75,75,61,67,53,60,55,65,67,72,71,63,70,66,67,63,60,69,76,74,72,78,61,66,53,57,58,60,61,69,68,68,68,70,61,67,54,0
22626,8371,8581,69,78,73,74,79,62,66,54,62,59,59,68,68,73,66,70,72,67,71,51,64,75,60,71,83,59,66,56,61,58,58,65,66,66,64,67,69,68,63,50,1
10986,8600,10233,73,81,77,77,89,63,71,59,66,62,73,71,79,77,70,78,73,74,72,58,72,81,76,76,79,66,66,56,64,58,66,68,76,76,67,73,71,72,72,58,0
20404,8457,9938,54,62,65,61,62,55,58,37,52,45,52,56,56,57,64,59,64,52,52,44,57,71,71,66,72,58,57,41,57,50,51,62,70,69,68,62,65,62,56,43,2
18364,9768,2033,70,79,78,76,74,62,67,57,65,59,64,67,71,71,70,75,67,64,66,57,60,71,60,68,72,57,62,47,59,48,55,61,63,66,62,63,58,56,58,48,1
17375,8673,8245,60,67,64,61,70,52,56,46,56,48,48,56,69,69,66,58,63,55,52,40,63,64,64,61,72,52,54,41,50,41,51,52,65,65,60,54,60,52,44,49,0
21475,8485,9860,58,70,72,67,75,53,60,38,57,51,55,59,68,69,67,62,69,53,53,51,55,70,68,63,53,54,59,39,56,43,55,58,71,71,65,56,66,59,48,50,2
7087,9830,9851,64,75,68,72,69,61,66,44,56,47,63,64,67,68,60,66,65,66,53,54,63,75,69,72,72,59,67,49,62,52,61,64,68,69,66,70,63,61,60,57,1
17208,8033,8028,61,63,62,62,64,58,54,45,51,43,50,52,54,54,54,57,53,53,45,50,52,65,65,61,68,49,53,46,49,44,50,53,63,63,61,58,63,54,50,48,2
20321,8485,8066,47,70,67,64,73,53,55,35,56,50,49,58,65,67,60,58,57,51,56,38,60,68,68,61,54,55,54,37,52,40,46,56,60,59,63,57,57,49,49,39,0
18425,10264,7841,70,77,71,74,86,59,67,52,63,59,62,68,71,71,72,73,66,65,66,52,60,73,65,68,69,57,59,46,57,51,54,61,67,66,67,68,64,58,58,45,0
21603,8634,8661,62,86,74,81,89,66,74,60,71,63,72,75,75,76,71,82,76,66,78,52,69,78,71,74,83,66,69,48,63,61,71,68,70,69,66,75,67,66,67,62,0
23637,9865,8560,66,71,69,70,77,51,62,44,57,61,63,62,61,64,62,70,63,61,59,44,64,81,71,78,80,61,70,53,65,65,65,70,71,71,69,72,64,62,66,50,0
12995,9857,8533,68,76,67,72,72,64,64,43,56,48,60,63,64,65,63,69,63,60,53,57,69,75,65,73,79,65,63,50,57,53,57,65,60,64,61,70,59,66,51,52,2
6734,9829,9851,65,79,66,75,83,65,68,51,61,56,63,67,65,67,66,73,64,67,61,53,61,77,67,72,73,60,67,48,62,55,60,66,68,72,68,69,63,61,60,54,0
24188,8372,8370,66,76,68,72,69,49,65,49,61,59,58,66,71,71,68,67,67,61,56,44,66,76,70,74,85,57,69,49,61,57,65,67,65,63,64,74,62,63,62,57,0
16730,8569,8028,61,63,68,60,53,51,55,46,48,43,50,52,55,60,51,56,55,49,54,56,57,65,64,62,70,49,48,41,50,40,48,50,57,57,56,57,61,52,48,52,2
14919,8674,8611,63,71,65,67,77,56,62,49,58,50,55,62,66,63,64,63,66,61,54,47,61,77,70,72,76,57,66,51,65,60,62,68,72,68,72,71,66,59,62,48,1
19928,9938,8548,57,72,66,66,77,57,59,30,51,50,54,60,60,65,61,58,68,53,56,53,70,79,75,73,68,64,65,45,60,48,58,66,70,72,70,69,74,65,67,51,2
24782,10243,9930,60,71,62,65,69,53,59,43,55,44,56,59,66,64,58,65,55,55,54,46,51,64,59,59,63,52,53,26,50,31,49,57,61,61,45,60,42,51,34,46,0
1370,9987,274581,57,73,64,67,77,52,61,47,60,47,58,63,70,69,68,67,65,54,55,46,60,67,65,64,65,52,58,41,48,42,53,53,66,68,65,62,64,54,51,49,0
2996,8586,8659,73,84,76,81,88,65,71,60,68,58,63,73,72,75,73,79,67,73,64,53,57,75,69,71,81,62,63,48,53,46,58,64,64,63,63,68,62,60,60,50,0
7181,8588,9748,57,69,65,66,68,53,60,40,57,46,53,61,67,69,67,64,63,50,52,45,68,80,75,74,71,59,68,54,65,57,63,69,75,76,72,71,72,68,60,58,2
12804,10233,9804,66,77,66,74,72,62,65,49,61,52,58,65,71,71,71,69,63,63,55,54,67,77,69,75,69,66,65,50,60,56,61,66,67,67,60,72,59,64,50,55,0
17548,8030,1957,54,70,62,65,69,56,60,43,54,47,55,57,66,67,60,57,62,54,48,43,59,69,67,66,72,51,61,50,56,48,57,59,65,62,64,62,66,55,58,49,0
7543,9829,8639,69,81,68,78,79,62,70,52,67,60,66,71,66,67,67,76,66,66,66,55,68,77,67,75,81,57,70,49,62,54,62,68,65,65,67,72,70,65,65,57,1
3627,10194,8472,72,78,76,75,79,65,67,52,58,49,65,66,67,66,64,72,58,66,62,55,71,79,75,75,89,60,68,53,63,56,62,68,69,73,66,71,70,68,62,56,1
756,9984,8571,59,70,67,63,62,54,61,47,53,47,59,60,64,67,63,63,62,63,61,48,66,69,69,64,69,55,54,45,50,47,50,57,63,67,64,62,62,59,59,50,0
18370,10211,4064,62,68,66,64,70,56,56,47,55,44,51,55,61,58,57,63,65,51,54,45,59,69,67,65,54,54,55,39,51,42,49,54,67,70,65,64,64,49,52,47,0
23883,8305,8370,59,75,62,72,74,56,65,47,62,60,61,68,68,70,70,68,65,64,57,47,61,76,68,73,85,59,66,49,61,55,60,67,64,66,64,72,63,64,61,49,2
6759,8576,8689,61,70,65,67,69,60,62,41,51,48,56,63,63,64,63,65,62,53,50,47,63,75,64,70,74,62,64,40,51,49,54,63,65,71,62,66,59,52,57,57,2
21462,8649,8467,53,65,68,62,67,52,53,40,53,41,43,55,66,66,67,58,67,50,51,35,58,64,64,62,72,56,58,34,56,48,50,59,62,64,65,59,64,44,52,51,2
17497,2182,8030,60,71,72,68,78,60,62,46,57,56,58,60,67,70,66,64,64,57,60,51,62,70,64,65,70,53,57,42,53,48,53,55,61,59,59,60,67,55,53,47,0
12786,8636,8533,71,80,71,77,85,65,66,51,64,54,63,68,70,71,66,73,64,68,58,57,72,74,67,72,68,61,63,50,58,53,57,64,64,66,63,70,61,66,53,53,1
19517,7841,6403,64,74,66,72,77,59,65,48,60,50,59,65,65,68,64,70,62,65,58,48,63,74,64,69,73,60,61,43,59,47,53,64,66,66,66,66,65,65,52,49,1
3853,8650,10260,68,82,74,79,80,66,73,56,69,63,67,71,75,76,71,76,68,70,64,56,66,83,67,81,84,65,75,62,67,60,69,73,67,70,67,78,62,68,67,51,0
8200,10189,8165,69,82,73,77,83,65,69,56,63,53,65,69,70,73,61,76,65,69,58,51,67,80,71,72,63,64,63,49,59,44,55,64,70,73,64,69,70,66,60,48,0
13788,10228,8614,64,76,73,69,71,58,64,49,60,51,63,64,68,67,62,66,61,60,62,45,61,71,68,65,62,51,56,38,53,37,53,58,69,67,56,65,50,58,49,50,0
12680,8543,8540,66,79,70,77,79,64,71,54,66,60,64,71,71,71,71,76,65,70,58,56,64,76,69,73,78,59,65,52,62,58,63,68,67,67,64,72,64,66,56,56,0
22057,8634,8696,65,87,74,83,81,65,79,60,72,62,76,77,76,76,71,82,78,66,79,57,67,77,72,72,76,58,65,49,57,56,62,62,70,70,64,67,65,55,65,49,0
3743,8667,9850,62,75,72,72,76,61,65,51,62,54,60,65,68,69,67,69,64,63,63,54,67,77,76,73,76,61,64,49,61,54,61,66,67,68,65,71,63,69,61,51,0
4378,8659,10260,67,74,68,72,76,62,66,52,61,56,63,67,67,66,67,69,65,65,58,54,61,85,69,80,81,55,74,57,72,64,71,75,75,73,75,78,69,66,69,48,1
17408,8028,177361,55,67,64,63,69,52,54,45,51,45,49,54,65,66,65,59,64,54,47,46,54,63,60,60,68,47,54,38,52,39,52,51,67,67,57,55,60,54,47,42,0
24347,9869,8370,64,77,71,73,77,55,66,50,58,58,61,65,73,71,70,69,69,62,58,54,61,75,64,72,85,55,64,42,60,50,59,66,66,67,59,70,58,62,55,52,1
24095,8633,10267,67,86,74,84,85,68,73,61,71,70,68,74,77,77,75,81,68,73,73,50,66,83,76,79,82,61,72,60,65,65,66,70,73,74,75,77,71,69,64,59,1
16444,8673,8021,70,70,65,67,64,55,59,47,56,44,56,60,64,65,63,64,58,52,59,42,51,57,70,52,59,52,48,44,50,39,45,50,65,68,58,46,59,56,44,36,0
12446,8543,9857,67,79,66,76,80,61,69,53,64,61,64,69,65,67,67,74,66,73,59,55,66,72,61,68,74,61,59,41,54,52,53,60,61,61,61,66,57,58,52,55,0
23771,9910,10268,55,76,68,72,79,53,65,49,64,59,64,71,68,69,70,72,66,60,61,46,61,75,73,72,84,50,63,48,61,62,63,67,66,70,69,68,66,68,59,46,2
25598,10190,7730,56,62,58,59,59,53,57,40,51,46,52,54,62,59,61,58,58,59,46,48,50,67,59,61,86,49,57,45,53,46,47,56,67,69,67,62,66,55,53,38,0
10385,9888,9804,69,74,70,69,63,64,65,46,53,46,56,56,67,64,59,68,64,59,53,53,64,77,69,71,82,57,65,40,54,39,62,61,68,69,56,70,60,62,52,54,1
12749,9876,8636,63,73,65,72,76,65,64,54,57,57,57,66,61,60,57,68,57,64,57,50,71,80,71,77,85,65,66,51,64,54,63,68,70,71,66,73,64,68,58,57,2
16139,10265,8569,69,75,75,68,64,61,66,66,60,49,57,62,71,66,67,67,70,63,62,52,61,63,64,59,51,56,56,51,53,48,51,55,59,59,47,54,55,50,56,51,0
23902,8560,8370,61,78,67,75,80,62,69,48,60,62,62,69,63,66,63,71,63,62,59,50,62,76,67,74,85,60,66,51,62,57,60,67,65,67,65,70,65,63,58,48,2
13503,9791,8640,61,70,69,64,79,54,55,40,56,50,56,58,68,68,61,66,63,58,58,41,63,81,72,74,80,60,67,50,64,57,70,71,73,73,71,70,71,59,71,50,2
4799,8583,9873,64,76,68,66,73,58,57,49,56,48,57,58,70,67,62,61,71,57,61,50,66,75,67,68,69,62,60,48,50,49,59,59,64,65,62,63,68,54,56,49,1
19520,7842,188163,58,74,67,71,70,59,61,46,59,52,54,61,71,72,65,69,66,62,54,46,59,70,62,66,56,56,56,42,58,49,47,60,66,68,66,63,64,57,46,46,0
14127,10217,8674,61,71,68,68,60,56,62,45,58,43,56,60,67,69,66,66,69,58,63,46,65,75,70,69,77,55,66,47,58,51,58,65,67,70,66,68,65,62,63,51,2
21321,8284,8426,59,65,64,61,56,50,52,35,51,38,46,53,68,67,66,58,70,49,52,37,56,65,70,62,56,52,52,34,53,45,47,54,66,68,65,56,67,44,48,45,1
10245,8226,10269,68,80,70,76,77,61,70,53,63,53,63,66,69,71,65,75,66,65,57,56,61,78,70,74,80,57,68,53,63,58,62,67,71,71,69,71,66,66,58,50,1
1158,9985,9987,58,73,69,69,79,59,62,51,58,49,58,62,72,71,66,66,64,66,52,42,66,73,70,69,79,57,59,47,58,47,58,63,71,71,67,68,61,62,53,50,1
1094,8635,1773,60,77,75,73,72,59,68,56,63,54,63,69,71,73,73,72,62,64,63,48,69,68,70,66,69,55,60,45,46,46,57,56,63,62,63,65,63,59,55,50,0
18864,10264,2033,68,77,67,73,78,61,64,48,63,59,62,68,68,68,72,73,64,69,59,53,56,69,60,65,68,56,59,44,55,50,54,58,65,65,62,61,58,60,49,46,0
10462,8690,9875,63,72,72,68,79,57,61,40,55,44,59,58,68,69,60,66,64,58,59,58,68,80,72,75,75,65,66,52,62,43,60,69,74,71,68,73,70,64,66,58,1
22782,8315,8633,72,78,74,74,79,60,65,49,58,57,58,66,68,68,64,75,61,60,62,47,68,86,77,84,87,68,73,61,70,66,65,75,75,75,72,81,64,72,71,51,2
