@relation randomized_final_dataset-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R1

@attribute home_team_api_id numeric
@attribute away_team_api_id numeric
@attribute buildUpPlaySpeed_home numeric
@attribute buildUpPlayPassing_home numeric
@attribute chanceCreationPassing_home numeric
@attribute chanceCreationCrossing_home numeric
@attribute chanceCreationShooting_home numeric
@attribute defencePressure_home numeric
@attribute defenceAggression_home numeric
@attribute defenceTeamWidth_home numeric
@attribute buildUpPlaySpeed_away numeric
@attribute buildUpPlayPassing_away numeric
@attribute chanceCreationPassing_away numeric
@attribute chanceCreationCrossing_away numeric
@attribute chanceCreationShooting_away numeric
@attribute defencePressure_away numeric
@attribute defenceAggression_away numeric
@attribute defenceTeamWidth_away numeric
@attribute AVG_HOME_AGE numeric
@attribute AVG_AWAY_AGE numeric
@attribute Home_Team_Aggression numeric
@attribute Home_Team_Potential numeric
@attribute Home_Team_Stamina numeric
@attribute Home_Team_OverallRating numeric
@attribute Home_Team_FreeKick numeric
@attribute Away_Team_Aggression numeric
@attribute Away_Team_Potential numeric
@attribute Away_Team_Stamina numeric
@attribute Away_Team_OverallRating numeric
@attribute Away_Team_FreeKick numeric
@attribute labels {0,1,2}

@data
8456,10260,36,34,39,44,38,42,44,54,46,38,46,68,37,49,49,56,26.545,27.636,67,84,72,82,84,72,83,73,82,84,0
10214,9768,47,30,60,55,50,35,55,48,50,35,65,65,35,55,45,50,25.727,23.364,61,71,64,67,73,64,77,67,72,65,2
8640,10235,67,43,53,44,28,40,40,48,50,48,48,67,31,43,46,40,23.545,26.636,61,81,74,76,75,71,77,73,75,80,0
7842,10212,59,52,47,53,39,46,49,55,61,66,67,64,55,38,49,46,23.273,27.273,64,74,67,69,70,66,68,61,66,70,0
9906,8603,47,51,67,63,54,52,37,55,55,37,59,43,53,58,49,58,25.818,26.455,69,82,73,80,82,67,77,70,74,87,0
10269,9905,54,53,60,56,48,46,54,40,67,57,55,38,44,53,60,52,25.273,25.545,67,76,69,73,76,62,77,71,74,82,0
10179,10191,61,37,62,50,53,45,43,54,58,35,67,32,66,47,45,53,25.091,26.455,60,72,67,65,72,57,64,67,61,59,0
7842,9807,66,52,47,53,39,46,49,55,52,52,40,37,48,38,48,49,25.455,26.182,65,74,65,70,73,60,71,65,68,77,2
6403,7841,38,39,52,53,52,36,39,64,66,44,58,65,54,39,48,66,25,24.727,52,72,58,68,81,68,73,66,69,71,2
8344,8668,60,69,54,59,62,47,43,56,58,62,48,59,32,41,44,59,26,28.364,68,75,69,71,82,68,80,71,77,84,1
8581,10281,53,63,55,61,52,47,52,56,55,54,58,73,41,51,50,60,29.455,28.455,73,76,68,75,84,63,73,68,71,69,0
10265,8033,47,36,36,53,66,60,66,53,72,66,66,51,49,29,35,38,26.636,29.636,52,68,61,65,79,52,63,59,61,65,0
10217,10228,53,53,48,67,66,46,62,65,49,48,52,67,52,58,60,65,24.727,24,64,70,67,66,70,60,75,69,69,68,1
9908,8640,47,52,52,54,52,45,49,47,33,42,40,55,48,43,30,48,24.364,26,55,70,64,66,74,66,79,72,76,82,0
8639,9747,45,42,68,52,49,59,42,48,63,48,53,49,48,43,47,49,26.364,27.273,67,77,67,73,76,67,71,66,69,78,2
9910,7878,53,62,59,68,52,42,52,65,52,37,67,68,52,49,45,64,26.182,25.909,66,75,65,73,82,64,76,72,72,78,1
8586,8655,70,50,50,65,50,50,50,50,55,70,60,70,55,45,70,45,26.727,27.727,73,82,76,79,88,70,79,66,75,84,0
8581,9906,57,63,55,61,52,47,52,56,47,51,67,67,54,52,37,55,28.545,27.182,67,74,67,72,70,76,83,75,80,75,1
8534,8686,66,36,59,64,63,46,66,48,68,47,71,54,66,36,57,48,25.455,26.636,64,75,66,71,71,68,80,69,78,90,2
9768,10214,50,35,65,65,35,55,45,50,47,30,60,55,50,35,55,48,24.364,25,65,80,70,77,80,62,72,62,67,73,0
9837,9873,61,48,48,52,50,33,44,50,49,50,51,76,61,43,57,51,26.182,27.364,61,74,68,70,69,61,73,64,69,70,0
9826,9817,61,67,67,69,50,36,34,41,61,52,54,42,45,38,52,45,27.545,27.636,69,77,72,75,81,70,76,70,75,76,2
9847,9748,49,34,62,61,35,57,53,56,49,52,49,54,67,46,47,47,28.182,25.273,75,84,76,83,80,68,79,68,76,85,0
9864,9910,42,36,41,40,50,47,37,52,55,38,41,48,50,55,55,59,27.909,25.273,68,77,68,75,76,62,78,67,74,85,0
9817,8466,61,52,54,42,45,38,52,45,52,46,42,54,30,50,65,44,28.364,25.818,68,74,71,74,78,70,79,72,75,69,1
10199,9931,48,57,63,34,64,56,45,52,46,40,51,54,49,38,53,55,26.455,25.545,66,68,66,63,82,63,74,60,68,87,0
8583,8689,35,65,35,65,50,35,45,65,35,35,80,50,50,55,35,65,25.636,25.545,65,76,64,70,62,66,73,69,68,71,1
10267,8560,30,30,55,60,70,55,60,60,40,30,50,40,70,45,30,35,27.091,26.091,67,81,65,78,78,68,78,71,73,72,0
7730,9956,37,49,52,60,48,43,43,55,50,54,52,54,46,36,43,47,24.273,24,52,68,59,61,76,57,70,65,64,81,1
9764,10211,46,41,54,52,46,39,57,53,39,48,53,53,59,37,52,61,27.5,24.818,65,71,66,67,78,59,72,71,67,75,2
8655,8659,55,70,60,70,55,45,70,45,65,40,70,70,55,70,70,70,27.636,26.636,69,81,69,76,84,67,75,70,72,85,0
8524,8540,65,50,50,65,55,45,55,65,65,35,50,65,50,35,45,50,26.091,26.455,64,76,66,72,76,70,79,72,75,82,0
9858,9857,30,30,35,50,70,45,30,55,65,55,30,70,65,55,30,50,29,24.909,61,77,66,69,70,63,80,72,72,67,0
10215,10212,30,30,50,60,55,30,30,30,30,30,55,50,65,30,30,30,26.909,25.444,63,72,68,67,72,66,72,69,69,66,2
9882,8533,35,35,35,65,35,45,45,50,60,65,50,50,65,25,45,50,24,27.727,70,79,71,72,78,71,76,65,73,69,0
9906,8302,47,51,70,65,54,52,37,55,65,65,53,57,38,38,49,55,26.909,26.545,71,83,73,81,78,68,78,72,75,84,1
8543,8530,60,35,50,35,51,45,50,35,65,35,50,65,63,35,55,50,29.636,28.364,72,78,70,76,80,71,74,62,72,86,1
9789,9823,76,61,53,44,73,60,68,43,37,22,21,38,40,61,59,40,26.455,28.091,66,83,73,81,87,70,85,74,84,83,2
9885,8600,45,35,45,55,70,50,35,70,64,35,30,50,70,35,30,55,28.364,25.545,70,86,73,79,88,75,79,76,77,84,2
8021,8673,33,38,67,52,48,58,47,52,69,55,52,40,53,59,49,63,27.818,26.273,58,64,69,62,61,64,69,68,66,73,2
8593,8464,30,30,50,60,70,30,30,30,32,30,35,40,60,30,30,30,23.909,23.636,61,80,72,74,74,67,74,72,68,75,1
8358,9823,50,47,47,41,34,41,42,50,42,40,34,30,72,39,52,65,22.909,24.091,57,73,66,69,66,63,85,72,82,85,1
10264,9768,55,55,62,65,39,25,56,39,57,56,42,50,55,60,60,54,25.182,25.727,67,75,67,72,73,67,80,73,77,83,2
8650,8668,50,35,50,60,70,40,60,40,60,65,60,70,45,40,70,40,25.909,27.364,74,83,73,79,79,71,81,72,77,86,1
9850,8586,63,61,42,76,62,40,50,42,44,47,52,63,61,43,44,51,27.091,26.727,67,76,73,73,83,71,83,79,81,84,1
8636,7943,67,67,68,52,66,36,57,38,57,60,56,63,64,38,47,53,28.636,28.273,68,81,66,79,86,68,74,65,71,70,0
10205,8315,64,30,55,35,70,65,30,70,60,45,35,70,55,30,70,35,26.818,24.091,64,83,74,79,83,74,79,75,75,71,0
10267,9864,20,35,38,56,55,51,38,59,41,36,72,69,50,64,58,42,27.091,28.727,70,82,65,78,80,69,79,67,78,78,0
9905,9789,67,57,55,38,44,53,60,52,76,61,53,44,73,60,68,43,25.364,25.636,62,75,73,72,74,63,82,76,79,75,0
8485,9938,58,62,56,68,57,41,42,60,60,60,52,55,38,41,40,52,27.636,24.636,59,66,69,65,84,61,69,61,63,66,0
8673,8025,69,55,52,40,53,59,49,63,65,50,67,31,67,30,30,40,26.455,28.818,67,69,71,65,65,61,65,66,64,75,0
10214,10264,47,30,60,55,50,35,55,48,30,30,55,50,60,40,60,50,26.182,27.364,62,71,64,67,73,70,77,71,74,86,2
8668,10260,56,56,48,57,56,50,50,60,46,54,46,60,55,40,50,56,29.545,26.818,72,78,71,77,81,67,85,72,82,82,0
10211,9768,48,46,50,50,57,47,55,53,50,35,65,65,35,55,45,50,26.182,25.818,65,70,69,66,70,65,79,74,77,79,1
8524,8686,64,36,38,49,51,54,53,49,53,55,77,75,56,49,47,53,28.818,26.909,66,76,66,73,79,72,81,73,78,74,1
9876,8529,58,63,55,57,61,47,59,63,63,36,66,51,51,46,56,51,28.091,27.091,62,75,65,71,76,68,79,65,75,84,0
10179,10199,61,37,62,50,53,45,43,54,46,48,51,53,55,48,47,50,25.636,26.909,57,71,69,66,72,58,67,66,63,65,0
8633,7878,50,41,68,54,69,39,49,65,52,37,67,68,52,49,45,64,27.273,26.364,67,87,76,85,85,60,75,68,71,78,0
8485,9860,62,45,40,50,55,42,42,60,52,53,59,60,64,52,53,57,26.545,22.091,58,67,68,64,71,57,69,71,62,71,2
8543,10167,49,54,68,63,69,59,53,54,48,33,69,62,45,54,66,46,28.364,30.091,64,79,70,77,79,62,74,64,73,89,0
9790,9904,52,29,61,58,54,60,55,52,55,56,55,43,53,39,37,53,25.455,27.364,67,79,70,75,76,68,78,69,76,86,0
9931,9956,61,46,66,66,54,47,58,53,50,54,52,54,46,36,43,47,24.727,22.455,65,75,73,69,69,56,70,67,62,81,1
10217,8674,56,66,55,52,38,40,50,52,55,55,57,59,54,49,47,53,26,24.909,61,72,65,69,67,63,74,69,70,74,2
10001,8635,45,60,40,45,55,70,70,70,50,35,70,50,60,70,50,70,26.636,24.182,61,67,67,62,67,62,77,69,72,77,0
1601,8244,48,51,68,67,51,46,48,50,63,48,48,68,53,37,58,63,28.875,28.667,64,61,70,61,51,62,64,66,62,70,1
9837,4087,61,48,48,52,50,33,44,50,53,44,52,52,64,47,56,50,26.818,27,63,74,69,71,69,61,72,63,69,74,0
10264,9768,53,55,53,65,39,25,56,39,55,56,42,50,55,60,60,54,24.545,24.545,67,77,70,73,72,65,81,74,77,80,2
9857,8529,63,48,49,63,63,43,43,48,63,36,66,51,51,46,56,51,28.818,27,67,73,62,71,76,66,75,66,73,77,0
8467,8485,62,48,47,49,40,37,48,55,59,53,51,72,63,49,45,63,28.091,26,60,65,64,64,72,53,70,69,68,67,2
9851,7819,50,45,70,60,60,70,70,70,65,30,50,65,40,70,65,70,25.636,25.818,70,79,72,73,70,56,76,67,69,72,1
9938,8467,53,52,55,53,42,41,41,52,60,58,48,49,38,44,42,56,24.636,26.818,59,71,65,63,63,55,66,65,62,71,2
8315,8581,70,69,55,72,57,48,67,55,68,56,69,55,58,37,47,54,23.909,31.273,74,81,74,77,78,64,74,60,73,81,0
10001,9985,34,52,66,48,53,48,59,67,68,66,53,66,63,59,47,66,26.182,23.909,66,67,67,64,64,65,73,69,68,70,1
10212,9773,30,30,55,50,65,30,30,30,30,30,60,60,60,30,30,30,26.182,24.091,67,73,69,69,73,67,83,71,76,81,2
8689,9853,57,50,48,53,46,51,56,55,58,52,48,64,52,48,51,49,24.727,26.455,61,75,63,72,73,68,78,70,75,79,2
6403,158085,38,39,52,53,52,36,39,64,69,39,55,59,46,35,37,37,25.727,27.091,54,71,60,68,76,61,70,68,68,79,0
10243,10179,62,46,47,50,54,47,43,56,61,37,62,50,53,45,47,54,26.636,25.909,56,68,63,65,69,56,71,71,67,72,0
9885,9891,50,20,65,50,80,35,65,35,63,46,51,50,50,55,57,47,25.818,25.727,74,84,76,80,80,64,72,66,69,61,1
8597,9925,53,54,55,50,49,47,49,52,50,53,57,58,60,55,51,60,24.273,24.818,53,65,61,60,65,61,75,69,69,81,2
10267,8315,20,35,38,56,55,51,38,59,46,38,52,73,37,37,60,68,26.364,26.636,64,81,68,76,76,69,79,71,76,82,1
8667,8466,63,48,38,60,54,34,37,46,47,38,52,56,58,57,63,44,28.091,25.636,70,73,72,72,76,63,78,74,74,80,2
9783,8305,53,47,38,52,55,45,50,59,34,38,55,39,49,43,42,49,27.364,25.273,64,77,69,75,78,57,77,64,73,80,2
9906,8305,57,50,61,62,49,49,42,52,34,38,55,39,49,43,42,49,25.727,27,67,83,71,80,78,62,77,65,74,80,0
9788,9790,57,64,54,48,55,33,43,38,46,40,60,55,39,55,47,48,24.909,24.636,68,80,68,76,89,57,80,69,75,88,1
8581,10205,62,65,71,42,65,36,33,42,48,36,36,52,55,47,48,44,26.636,24,68,77,71,73,71,65,81,65,76,72,0
8370,8302,45,44,44,44,47,63,51,59,65,65,53,57,38,38,49,55,26.273,26.182,59,77,68,73,85,66,78,71,75,84,2
10218,10228,53,69,48,45,43,29,41,36,54,56,65,43,44,46,44,48,25.727,23.273,61,69,67,66,74,65,75,67,69,74,1
9853,9831,65,65,55,60,60,30,30,30,70,70,60,30,65,70,70,70,27.727,25.636,67,78,68,73,68,63,78,73,72,69,2
9847,9831,49,55,62,61,68,57,53,56,48,66,49,66,34,56,47,64,26.545,22.636,73,85,76,82,80,60,73,67,68,76,0
10214,9773,41,43,53,44,53,42,42,57,52,53,56,66,68,58,60,60,24.182,25.636,62,72,67,68,70,62,80,75,77,82,1
1601,8569,30,40,50,35,70,65,60,50,30,50,45,40,70,65,70,65,28.125,26.75,57,62,65,56,56,64,67,71,61,56,0
10264,7841,30,30,55,50,60,40,60,50,50,50,65,65,50,45,45,50,27.455,25.909,70,77,71,74,86,60,73,65,68,69,0
9804,8524,69,36,37,69,53,39,46,52,64,37,38,49,51,36,63,49,29.091,28.182,70,77,68,75,80,68,76,66,74,78,0
9783,8302,56,46,38,52,68,45,50,59,61,65,53,57,38,38,49,55,29.273,27.818,61,75,64,74,78,74,80,71,77,84,2
9823,8358,37,22,21,38,40,61,59,40,39,48,55,33,44,59,60,39,27.545,25.364,64,86,71,84,83,68,75,67,71,73,0
8593,8277,40,30,51,55,39,64,53,64,53,32,53,54,56,42,54,62,23.455,23.545,61,78,69,73,82,53,75,70,71,72,0
8597,9925,56,61,55,48,46,43,43,52,70,58,54,58,60,50,50,60,26.545,24.545,55,67,66,63,72,66,77,74,73,84,2
10214,10238,41,43,53,59,53,49,50,57,56,42,54,52,52,37,37,58,24.455,26.9,65,73,66,68,85,61,69,64,66,71,1
10194,8654,48,55,51,57,37,38,40,41,72,73,68,71,32,30,34,41,26.909,26.455,67,76,75,75,69,66,76,75,74,74,1
1601,10265,53,38,66,65,50,43,44,49,47,36,36,53,66,60,66,53,28.364,28.182,53,65,57,62,76,55,67,61,65,79,2
8689,10249,60,42,48,53,64,43,47,48,52,47,48,49,52,53,56,48,24.636,27.182,58,74,65,69,65,66,74,66,72,76,1
8674,8277,51,39,48,67,62,43,44,49,33,50,68,51,54,55,60,64,23.909,22.455,61,74,73,69,76,64,77,72,70,76,2
8640,8277,67,40,53,53,55,50,62,55,53,32,53,54,56,42,54,62,22,23.273,59,81,71,74,80,53,75,68,70,72,0
8564,10233,48,52,66,36,69,58,57,49,64,68,66,45,23,27,47,53,25.727,26,67,81,69,77,84,63,76,68,73,74,0
8234,10189,55,46,47,53,51,37,48,49,58,42,64,61,37,55,59,56,25.818,24.545,68,74,69,71,77,64,81,73,77,86,0
9761,8277,30,35,35,40,60,30,30,30,35,35,40,50,60,30,30,30,27.091,22.455,68,72,67,68,73,57,75,68,68,71,1
8277,9803,35,35,40,50,60,30,30,30,30,35,35,50,70,30,30,30,22.909,27.091,59,74,67,67,68,67,73,72,70,74,0
10218,9908,53,69,48,45,43,29,41,36,50,54,55,64,28,54,58,47,25.545,23.818,59,69,66,66,66,62,74,68,69,70,0
9931,10179,61,46,66,66,54,47,58,53,61,37,62,50,53,45,47,54,25.182,24.6,66,72,73,68,73,59,71,70,65,72,1
9772,2033,55,48,69,56,54,61,51,57,45,40,53,37,44,37,24,44,25.818,25.818,69,83,68,78,87,65,73,61,68,81,0
8485,9927,58,62,45,70,55,40,40,60,70,55,40,46,60,38,42,62,27.3,24.455,56,66,67,64,71,65,73,74,67,78,1
9860,10251,70,70,70,70,70,60,70,70,70,70,60,70,70,60,70,70,25.727,26.818,66,71,64,67,74,56,69,66,63,80,0
9860,9800,52,53,59,60,64,52,53,57,42,43,47,46,60,53,49,42,22,25.364,57,70,71,61,71,56,67,64,60,66,2
8529,9876,63,53,33,51,68,37,56,51,63,48,39,54,55,31,47,37,25.545,30.273,70,76,67,70,81,66,72,61,70,73,2
8586,10260,44,47,52,63,61,43,44,51,46,54,46,60,55,40,50,56,26,26.182,68,83,78,80,84,62,83,67,80,81,1
9830,10249,46,51,52,44,49,47,51,54,52,47,48,49,52,34,43,37,26.091,25.455,65,73,71,71,66,61,76,68,72,78,0
8674,9791,44,41,48,64,42,49,47,53,43,27,55,58,60,33,43,47,25,24.182,62,71,75,67,73,54,72,69,68,75,0
7842,9772,66,52,47,53,39,46,49,55,65,54,69,56,54,60,58,57,25.727,26.727,65,72,71,68,73,69,82,70,78,81,2
9823,8178,42,40,34,30,72,39,52,65,67,38,51,47,55,57,39,51,26.273,23.545,66,84,72,82,85,66,80,72,75,64,0
10172,10003,51,49,36,48,52,44,43,40,66,34,52,51,64,44,47,64,27.636,25.091,67,76,71,73,84,56,79,73,73,86,0
8394,8581,34,23,53,56,57,51,46,61,53,63,55,61,52,47,52,56,26.8,29.182,71,77,72,74,70,73,76,67,75,84,2
10167,8540,45,35,50,65,50,45,45,50,60,40,50,35,65,45,45,50,26.909,26,67,77,66,74,69,68,75,68,71,82,0
9925,8066,50,53,57,58,60,55,51,60,35,54,56,54,61,47,46,46,24.364,25.636,63,75,70,70,81,57,69,67,64,70,0
2033,10212,45,55,50,60,45,50,45,60,30,30,55,50,65,30,30,30,27.3,25.273,63,70,67,66,70,66,72,68,68,73,1
9904,9788,48,41,38,51,40,35,50,61,31,32,38,26,49,41,48,39,24.091,25.909,63,75,66,71,86,67,81,71,77,73,0
10179,10192,61,37,62,50,53,45,47,54,52,64,39,66,46,44,34,50,25.727,26.636,55,73,67,68,76,57,73,68,70,74,0
9825,8456,59,30,28,44,46,51,44,52,59,29,38,36,24,48,47,54,27.545,28.091,67,83,72,81,79,71,83,75,82,85,0
9831,8639,50,50,50,50,65,45,45,35,65,65,50,80,50,55,55,35,26.091,26.818,64,72,64,69,77,70,80,73,78,79,2
10228,8277,47,37,48,52,42,46,44,48,37,39,52,42,62,42,45,48,22.727,23.273,62,73,67,69,72,54,76,70,72,72,2
7842,10264,59,52,47,53,39,46,49,55,55,55,62,65,39,25,56,39,25.727,26.545,57,74,64,71,85,64,76,69,73,79,0
8305,10267,30,35,35,50,70,40,30,50,30,30,55,60,70,55,60,60,25.818,27.545,63,78,69,74,76,69,81,72,78,87,2
9803,8611,42,44,49,40,38,47,44,55,35,38,44,50,41,34,44,54,24.091,23.455,63,71,69,67,82,61,77,71,72,76,2
9783,8305,56,46,38,52,68,45,50,59,35,40,58,42,52,49,45,47,25,26.182,60,76,65,72,86,58,73,65,70,74,2
8370,9864,29,44,44,44,47,54,52,63,42,36,41,40,50,47,37,52,27.818,28.091,66,76,68,74,85,69,76,62,74,86,2
8203,9987,52,40,47,53,50,42,51,52,58,38,67,48,56,47,45,55,24.636,25.727,57,69,62,65,68,61,73,68,70,79,0
7819,9941,65,35,35,65,65,55,45,65,65,50,50,50,65,35,55,50,25.7,23.909,60,73,66,70,75,69,78,74,73,78,2
7788,10229,45,42,46,56,57,42,49,47,52,46,60,56,52,50,61,55,24.182,22.545,56,69,65,65,73,60,75,67,68,74,2
10235,9839,47,53,43,33,32,48,59,53,50,42,50,62,50,38,47,49,22.455,24.273,62,75,70,68,69,61,71,70,65,71,0
9908,10217,45,45,33,50,67,30,30,30,30,35,30,50,65,30,30,30,25.455,25.455,67,75,72,71,75,60,71,67,67,60,2
8611,8640,38,34,63,65,37,44,41,55,67,40,53,53,55,50,62,55,22.364,22.818,53,75,67,68,73,58,81,73,75,83,2
8121,9853,48,50,40,52,48,44,44,51,58,52,48,64,52,48,51,49,26.909,26.182,61,72,68,71,76,64,76,68,73,79,1
10179,10192,61,37,62,50,53,45,47,54,52,64,39,66,46,44,34,50,26.636,23.455,57,71,70,67,76,57,72,63,66,74,2
8597,9927,50,60,49,62,47,46,46,52,64,55,44,45,27,37,44,51,23.273,26.091,58,67,65,61,68,51,65,63,60,63,2
8370,8302,45,44,44,44,47,63,51,59,65,65,53,57,38,38,49,55,26.364,27.273,58,76,64,72,85,70,79,71,78,77,2
8521,9851,50,40,30,40,60,70,70,70,50,45,70,60,60,70,70,70,26.091,23.182,59,74,69,70,80,67,78,69,71,67,0
9986,9991,60,53,48,50,48,42,48,49,50,37,28,66,34,55,59,52,27.091,25.091,58,68,62,65,69,54,72,69,68,71,1
9836,8521,65,50,50,65,50,35,45,50,65,35,50,65,50,55,45,65,25,28.091,57,70,66,66,68,58,71,65,69,60,0
8573,10000,52,54,45,42,53,42,47,44,54,51,47,52,32,44,58,37,27,25.545,58,72,67,70,71,56,70,63,66,74,2
10172,9826,52,53,53,54,54,50,44,54,61,68,67,62,52,36,34,48,29.364,27.909,71,75,67,73,75,66,74,73,73,72,1
10238,9773,56,42,54,52,52,37,37,58,52,53,56,72,68,61,49,60,26.364,25,60,70,65,67,75,67,82,72,78,79,2
8689,9874,35,35,80,50,50,55,35,65,50,50,35,65,35,45,55,65,25.545,26,66,75,67,70,71,63,75,67,70,75,1
7842,8348,59,52,47,53,39,46,49,55,38,43,51,54,39,44,46,48,25.727,28.636,57,74,64,71,85,63,72,63,69,73,0
9847,8121,49,34,62,61,35,57,53,56,48,50,40,52,48,44,44,51,27.455,26,74,83,75,82,80,61,73,70,71,64,0
9956,10191,50,54,52,54,46,36,43,47,58,35,64,36,66,47,45,53,24.636,26.909,54,71,64,65,82,57,63,62,60,62,1
10269,8722,70,30,60,70,70,65,50,60,55,65,65,40,60,45,55,70,24.909,28.182,70,80,72,75,74,70,79,72,74,79,2
8697,8226,40,47,37,40,51,40,50,45,68,63,68,38,55,56,57,54,25.909,24.091,69,76,67,73,82,65,79,71,75,74,1
10233,8636,65,35,50,50,50,54,65,35,55,50,50,55,65,50,60,55,27.818,29.273,66,79,68,76,84,72,83,74,81,69,2
8302,8661,68,58,68,67,71,57,58,68,53,52,55,52,53,47,48,55,27.273,27.818,67,80,69,77,81,62,76,66,73,70,0
10251,9927,60,46,58,48,44,47,46,60,67,54,49,47,58,39,43,64,25.273,28.2,62,66,69,61,72,69,68,66,66,76,2
9925,9927,50,53,57,58,60,55,51,60,67,54,49,47,58,39,43,64,25.091,27,61,75,70,70,81,62,68,64,65,76,0
8649,8467,45,60,46,49,58,36,53,34,62,48,47,49,40,37,48,55,25.636,27.818,54,65,67,62,62,55,67,67,65,72,2
9888,8535,40,30,45,60,70,30,70,65,67,30,50,60,60,45,30,60,27.818,27.636,63,73,66,68,74,67,84,73,77,86,0
8485,9927,62,45,40,50,55,42,42,60,67,54,49,47,58,39,43,64,27.182,26.364,60,67,66,64,84,56,68,61,63,67,2
7819,9847,62,45,48,54,53,43,42,51,49,55,62,61,68,57,53,56,27.182,26.909,59,71,63,68,70,71,83,74,80,83,2
6413,8464,47,49,50,50,54,46,44,51,46,41,52,37,57,45,48,53,25.364,24.636,55,70,67,66,76,58,71,65,67,70,1
10191,10190,58,35,64,36,66,47,45,53,52,48,39,39,37,40,41,52,25.818,27.1,54,65,62,61,64,54,63,62,61,69,0
9748,9853,49,52,49,54,67,46,47,47,58,52,48,64,52,48,51,49,25.455,28.182,68,81,72,78,80,70,77,72,76,78,0
9747,9874,52,48,53,49,59,46,43,49,63,39,63,64,49,54,43,49,27.182,25.091,61,69,66,67,65,60,74,66,68,76,0
8540,8524,65,35,50,65,50,35,45,50,65,50,50,65,55,45,55,65,27.636,26.636,67,78,65,75,82,67,78,66,73,76,0
8066,8597,61,59,50,57,55,43,41,46,56,61,56,48,46,44,44,52,24.273,24.636,51,68,65,63,70,61,65,63,61,74,0
9850,8678,45,55,46,54,47,38,39,51,47,47,49,45,47,48,50,62,27.091,26.545,60,75,72,73,74,59,74,70,71,68,0
8533,9885,66,67,52,66,52,46,59,51,26,24,64,53,72,23,67,36,28,26.818,69,74,66,72,78,72,83,78,79,78,2
9860,8485,52,53,59,60,64,52,53,57,62,45,40,50,55,42,42,60,22.455,27.909,55,67,69,61,63,60,67,67,64,84,1
8455,8466,60,45,55,45,45,60,62,46,47,52,54,56,60,48,52,44,26.364,25.182,62,84,73,81,81,61,76,74,72,74,1
8658,8472,70,70,70,70,70,70,70,70,60,70,70,70,55,35,70,35,29.091,23.273,75,79,74,75,87,74,80,72,75,71,0
8302,7878,53,53,53,52,60,42,48,59,57,59,61,63,51,48,45,62,26.091,26.455,66,79,67,75,78,61,76,69,73,75,2
8560,9864,28,36,60,52,59,48,53,70,45,36,72,69,50,64,58,42,26,27.455,58,72,64,70,72,62,75,72,74,85,1
10269,8226,64,48,60,62,56,45,56,39,75,35,72,51,68,68,50,52,26.818,24.273,67,76,66,74,73,61,77,66,73,86,0
8178,10189,67,38,51,47,55,57,39,51,63,57,55,70,62,37,67,38,25.273,24,68,80,70,76,83,64,80,71,76,86,2
8611,6413,35,38,44,50,41,34,44,54,47,49,50,50,54,46,44,51,23.455,25.364,61,77,72,72,76,58,71,67,67,73,1
8533,8686,66,67,52,66,52,46,59,51,68,47,71,54,66,36,57,48,30.182,24.818,70,75,69,74,79,66,81,74,77,79,1
9747,9837,63,48,53,49,48,43,47,49,48,48,48,52,50,33,44,50,28.364,27.364,66,74,66,72,78,61,73,67,71,77,0
8535,10167,49,50,50,60,60,45,45,50,50,30,48,55,65,45,47,50,26.9,27.909,64,79,69,77,74,69,74,71,72,69,0
8028,1957,64,67,64,66,39,36,45,48,66,38,53,33,66,57,56,49,26.455,25.909,60,68,65,66,69,58,68,62,65,72,0
9773,6403,52,53,56,72,68,58,60,57,50,39,52,53,52,36,39,64,25.727,25.3,72,82,72,77,77,58,69,62,65,63,0
8654,8586,63,64,44,60,55,30,34,38,44,47,52,63,61,43,44,51,28.455,25.273,71,74,71,72,76,69,84,79,80,85,2
8178,8721,64,55,52,54,37,58,38,47,58,57,68,72,70,64,42,55,26.182,27,70,80,72,77,69,70,80,72,77,86,0
8472,9825,67,62,44,72,59,47,53,60,25,32,41,34,30,57,57,52,25.545,25.091,70,78,74,74,78,67,83,73,79,89,2
8429,8597,48,47,73,53,71,55,48,52,50,60,49,62,47,46,46,52,25.091,24.273,59,65,67,60,60,59,67,64,62,66,2
10267,8634,30,30,55,60,70,55,60,60,42,30,65,40,70,70,30,70,25.636,27.273,64,81,70,77,87,70,86,77,83,87,2
8581,7878,57,63,55,61,52,47,52,56,52,37,67,68,52,49,45,64,27.364,26.727,65,74,69,71,72,63,75,69,72,73,0
8649,9927,45,60,46,49,58,36,53,34,64,55,44,45,27,37,44,51,25.636,25,54,65,67,62,62,51,66,64,61,60,0
9860,8548,66,53,53,68,66,56,68,66,51,33,48,67,79,46,47,51,26.909,26.091,61,69,67,66,74,65,72,68,67,73,2
9885,8540,45,35,45,55,70,50,35,70,63,50,30,30,70,45,40,60,27.364,24.273,76,85,76,79,90,70,82,75,75,73,2
8611,9908,25,28,44,68,37,62,68,67,47,52,52,54,52,45,49,47,24.909,25.273,61,78,76,74,76,63,73,73,70,71,2
8654,8197,77,57,68,73,29,30,37,41,63,60,47,64,46,58,65,55,25.455,26.727,66,78,72,75,79,65,75,73,73,66,2
10249,9748,52,47,48,49,52,34,43,37,49,52,49,54,67,46,47,47,26.818,24.727,61,76,65,72,78,64,79,71,74,82,0
